,feature,scores,pvalues,support
5676,ICD_Dx_R0602,19.441565506833246,1.064221399795338e-05,True
5681,ICD_Dx_R0682,19.84947655492295,8.605361716512636e-06,True
5690,ICD_Dx_R079,17.324920848350306,3.2159113968558096e-05,True
5691,ICD_Dx_R0902,10.113673671955468,0.0014828656222230364,True
5705,ICD_Dx_R1032,15.24001856513127,9.621999724909482e-05,True
5714,ICD_Dx_R10821,18.897048966151008,1.4136227546542393e-05,True
5718,ICD_Dx_R1084,20.31468187946696,6.755431415153602e-06,True
5719,ICD_Dx_R109,73.23758567459524,1.6099057443479933e-17,True
5720,ICD_Dx_R110,26.368301170671067,2.9542725186423664e-07,True
5732,ICD_Dx_R140,23.387038095527785,1.3740027840753087e-06,True
5744,ICD_Dx_R188,217.51453082082924,5.464371325976976e-48,True
5757,ICD_Dx_R197,12.769797087501153,0.00035637471734844894,True
5761,ICD_Dx_R203,18.897048966151143,1.4136227546542393e-05,True
5776,ICD_Dx_R231,9.634561570084802,0.0019227061907975075,True
5781,ICD_Dx_R239,18.89704896615116,1.4136227546542393e-05,True
5785,ICD_Dx_R258,18.89704896615111,1.4136227546542393e-05,True
5831,ICD_Dx_R4020,12.796532098789166,0.0003513337305944411,True
5833,ICD_Dx_R402132,18.897048966151026,1.4136227546542393e-05,True
5836,ICD_Dx_R402242,18.897048966151026,1.4136227546542393e-05,True
5839,ICD_Dx_R402352,18.897048966151026,1.4136227546542393e-05,True
5841,ICD_Dx_R40241,19.07664275810479,1.2872050093296332e-05,True
5844,ICD_Dx_R40242,18.897048966151026,1.4136227546542393e-05,True
5848,ICD_Dx_R404,18.89704896615098,1.4136227546542393e-05,True
5849,ICD_Dx_R410,48.427358794648605,3.981740631023438e-12,True
5853,ICD_Dx_R4182,20.251310068464708,6.981775140382136e-06,True
5868,ICD_Dx_R457,18.897048966150994,1.4136227546542393e-05,True
5882,ICD_Dx_R509,130.7873582218341,7.892058774424191e-30,True
5884,ICD_Dx_R52,43.62325679373487,4.4983872099643994e-11,True
5886,ICD_Dx_R531,19.31496300824021,1.13680391108093e-05,True
5890,ICD_Dx_R5383,13.444060028884238,0.0002489451043967681,True
5894,ICD_Dx_R569,10.216751707891689,0.001402433677682715,True
5898,ICD_Dx_R579,10.886244330310726,0.0009772089480190543,True
5916,ICD_Dx_R6510,54.034896115276744,2.371458594905046e-13,True
5918,ICD_Dx_R6520,29.638957659167655,5.513993461506233e-08,True
5919,ICD_Dx_R6521,64.96603687809042,9.94537913820112e-16,True
5935,ICD_Dx_R739,13.937283899731295,0.00019161458170139566,True
5936,ICD_Dx_R740,14.214700116266696,0.00016542247229994536,True
5943,ICD_Dx_R7881,11.61146879274102,0.0006618701581933863,True
5946,ICD_Dx_R791,9.394892902489886,0.002190277674964386,True
5989,ICD_Dx_S0011XA,18.89704896615097,1.4136227546542393e-05,True
5995,ICD_Dx_S0083XA,18.89704896615097,1.4136227546542393e-05,True
6077,ICD_Dx_S299XXD,18.897048966151193,1.4136227546542393e-05,True
6091,ICD_Dx_S31109A,18.934915677750542,1.3859691332865035e-05,True
6092,ICD_Dx_S31109D,14.129816426608157,0.00017302894738819194,True
6108,ICD_Dx_S32502D,18.897048966151043,1.4136227546542393e-05,True
6109,ICD_Dx_S32592A,18.897048966151043,1.4136227546542393e-05,True
6110,ICD_Dx_S32592D,18.897048966151043,1.4136227546542393e-05,True
6115,ICD_Dx_S35299A,18.897048966151093,1.4136227546542393e-05,True
6116,ICD_Dx_S35338A,18.89704896615115,1.4136227546542393e-05,True
6125,ICD_Dx_S36229D,18.897048966151118,1.4136227546542393e-05,True
6127,ICD_Dx_S36438A,18.89704896615104,1.4136227546542393e-05,True
6140,ICD_Dx_S37009A,18.897048966151125,1.4136227546542393e-05,True
6146,ICD_Dx_S3729XA,18.89704896615119,1.4136227546542393e-05,True
6154,ICD_Dx_S3991XA,18.897048966150997,1.4136227546542393e-05,True
6293,ICD_Dx_T17810A,18.897048966151193,1.4136227546542393e-05,True
6483,ICD_Dx_T380X5A,22.281390447089453,2.434544228812997e-06,True
6491,ICD_Dx_T39395A,18.897048966151026,1.4136227546542393e-05,True
6493,ICD_Dx_T402X1A,18.897048966151026,1.4136227546542393e-05,True
6495,ICD_Dx_T402X5A,10.886244330310053,0.0009772089480193182,True
6500,ICD_Dx_T40601A,18.897048966151026,1.4136227546542393e-05,True
6507,ICD_Dx_T413X5A,18.89704896615119,1.4136227546542393e-05,True
6509,ICD_Dx_T424X1A,18.897048966151026,1.4136227546542393e-05,True
6532,ICD_Dx_T503X5A,18.897048966151193,1.4136227546542393e-05,True
6552,ICD_Dx_T7849XA,18.897048966151075,1.4136227546542393e-05,True
6569,ICD_Dx_T80212A,18.897048966151196,1.4136227546542393e-05,True
6571,ICD_Dx_T80219A,18.89704896615119,1.4136227546542393e-05,True
6575,ICD_Dx_T8111XA,16.946016398370954,3.922589233056917e-05,True
6577,ICD_Dx_T8112XA,41.28196546643961,1.4706925995408693e-10,True
6578,ICD_Dx_T8112XD,37.98119742701675,7.841803250611814e-10,True
6583,ICD_Dx_T8131XA,29.14745432377809,7.092768761616353e-08,True
6584,ICD_Dx_T8131XD,16.321081383912666,5.44594887433906e-05,True
6585,ICD_Dx_T8132XA,12.986498191942403,0.0003175267827632723,True
6588,ICD_Dx_T814XXA,859.2983662843957,1.9774981788696466e-171,True
6589,ICD_Dx_T814XXD,178.4775979042734,7.22533224356695e-40,True
6591,ICD_Dx_T81719A,18.897048966151104,1.4136227546542393e-05,True
6594,ICD_Dx_T8183XA,18.897048966151125,1.4136227546542393e-05,True
6607,ICD_Dx_T82510A,18.897048966151115,1.4136227546542393e-05,True
6613,ICD_Dx_T826XXD,18.897048966151115,1.4136227546542393e-05,True
6614,ICD_Dx_T827XXA,31.596112954685616,2.026178335159393e-08,True
6618,ICD_Dx_T82838A,23.915981088555803,1.0454729875270992e-06,True
6674,ICD_Dx_T85638A,18.897048966151175,1.4136227546542393e-05,True
6682,ICD_Dx_T8579XA,25.28196909063594,5.168021453108642e-07,True
6722,ICD_Dx_V0382,11.396035060628998,0.0007429572243728862,True
6742,ICD_Dx_V091,18.897048966151054,1.4136227546542393e-05,True
6743,ICD_Dx_V0980,18.89704896615114,1.4136227546542393e-05,True
6757,ICD_Dx_V1043,14.311423222258474,0.0001571647496486933,True
6771,ICD_Dx_V1088,18.89704896615119,1.4136227546542393e-05,True
6787,ICD_Dx_V1253,18.897048966151047,1.4136227546542393e-05,True
6808,ICD_Dx_V1368,18.897048966151022,1.4136227546542393e-05,True
6809,ICD_Dx_V1381,12.986498191943202,0.0003175267827631353,True
6819,ICD_Dx_V148,11.068888166471096,0.000885731959040331,True
6826,ICD_Dx_V1506,37.103112223306496,1.2249726402147974e-09,True
6838,ICD_Dx_V1582,10.109443587783394,0.0014862644296974729,True
6842,ICD_Dx_V160,46.752357371462374,9.264524001358229e-12,True
6873,ICD_Dx_V222,18.897048966150972,1.4136227546542393e-05,True
6911,ICD_Dx_V440,16.946016398370926,3.922589233056917e-05,True
6913,ICD_Dx_V442,16.11404918164946,6.0721686277445235e-05,True
6924,ICD_Dx_V453,13.060667426254746,0.0003052358361883072,True
6930,ICD_Dx_V4572,18.153600624797765,2.0842740641215704e-05,True
6937,ICD_Dx_V4579,11.384290295563378,0.0007476560531609525,True
6941,ICD_Dx_V4585,11.277836229119421,0.0007916403991508027,True
6946,ICD_Dx_V4611,35.997989569863925,2.1485144012248123e-09,True
6964,ICD_Dx_V4987,22.688245122726023,1.9721579549225723e-06,True
6978,ICD_Dx_V5359,16.32108138391445,5.445948874334629e-05,True
6985,ICD_Dx_V552,12.46389290407092,0.0004195239549990768,True
6990,ICD_Dx_V561,18.897048966151157,1.4136227546542393e-05,True
6999,ICD_Dx_V5841,18.897048966150997,1.4136227546542393e-05,True
7001,ICD_Dx_V5843,28.223043687257,1.1393663465329404e-07,True
7006,ICD_Dx_V5862,13.843485017849574,0.00020138558267826712,True
7018,ICD_Dx_V5875,79.41825161408234,7.459996822357627e-19,True
7022,ICD_Dx_V5881,13.638156231332426,0.00022456439303322284,True
7023,ICD_Dx_V5882,27.198310401656236,1.9281720155555339e-07,True
7051,ICD_Dx_V6442,18.897048966150976,1.4136227546542393e-05,True
7060,ICD_Dx_V6709,12.67607144026836,0.0003746305992224702,True
7065,ICD_Dx_V689,17.872464023552357,2.414379398585143e-05,True
7081,ICD_Dx_V7283,23.43531922488944,1.340141322693185e-06,True
7083,ICD_Dx_V7285,18.897048966150972,1.4136227546542393e-05,True
7094,ICD_Dx_V7791,23.91598108855612,1.0454729875268225e-06,True
7102,ICD_Dx_V8409,15.24350444220003,9.604323837852562e-05,True
7106,ICD_Dx_V8522,21.01663776686326,4.690792272778669e-06,True
7108,ICD_Dx_V8524,18.077607676270194,2.1687489156934458e-05,True
7109,ICD_Dx_V8525,13.060667426254724,0.0003052358361883072,True
7110,ICD_Dx_V8530,18.091231771739775,2.153354935454263e-05,True
7135,ICD_Dx_V8812,18.89704896615119,1.4136227546542393e-05,True
7180,ICD_Dx_Z048,18.897048966151026,1.4136227546542393e-05,True
7207,ICD_Dx_Z1509,17.580801206370424,2.8125416185945423e-05,True
7208,ICD_Dx_Z1611,18.897048966151193,1.4136227546542393e-05,True
7213,ICD_Dx_Z1633,18.89704896615101,1.4136227546542393e-05,True
7232,ICD_Dx_Z2821,16.659191152538547,4.559760112296752e-05,True
7280,ICD_Dx_Z430,18.897048966151043,1.4136227546542393e-05,True
7282,ICD_Dx_Z432,8.99546071429564,0.002723017645691856,True
7286,ICD_Dx_Z438,18.89704896615104,1.4136227546542393e-05,True
7290,ICD_Dx_Z45018,9.862298289829523,0.0016991843850404822,True
7293,ICD_Dx_Z452,17.435855942359886,3.0343414119766223e-05,True
7312,ICD_Dx_Z4801,9.78824512846904,0.0017688177048442578,True
7322,ICD_Dx_Z483,14.55543792520713,0.00013812968024892294,True
7328,ICD_Dx_Z48815,67.22370240503965,3.2223843115980034e-16,True
7341,ICD_Dx_Z5181,10.646110528291516,0.0011122004474122588,True
7370,ICD_Dx_Z681,13.859038184703497,0.00019973135034763166,True
7375,ICD_Dx_Z6824,11.154631778659212,0.0008458238495820724,True
7416,ICD_Dx_Z7901,10.703820808480124,0.0010781269979072453,True
7419,ICD_Dx_Z792,19.362916581355485,1.1087441528796091e-05,True
7463,ICD_Dx_Z8501,25.40113505014459,4.860292321819152e-07,True
7467,ICD_Dx_Z85048,18.544676706607728,1.6990829874094626e-05,True
7470,ICD_Dx_Z8507,12.348246440244628,0.000446240960899067,True
7475,ICD_Dx_Z8541,10.07807275595351,0.0015117179686906658,True
7515,ICD_Dx_Z86711,48.97616981146019,3.0199048311713373e-12,True
7516,ICD_Dx_Z86718,29.6194015771973,5.569494861544201e-08,True
7524,ICD_Dx_Z8719,12.194861949415822,0.0004843463450022365,True
7526,ICD_Dx_Z87311,18.897048966151107,1.4136227546542393e-05,True
7542,ICD_Dx_Z87890,18.897048966151146,1.4136227546542393e-05,True
7543,ICD_Dx_Z87891,27.394693572332947,1.743146396291491e-07,True
7546,ICD_Dx_Z880,31.100830988044553,2.6098334722817177e-08,True
7548,ICD_Dx_Z882,17.898298708326,2.381968449011794e-05,True
7551,ICD_Dx_Z885,30.063231258429443,4.437384798196698e-08,True
7552,ICD_Dx_Z886,9.599592504092314,0.001959578142288454,True
7554,ICD_Dx_Z888,11.244896063668476,0.0008057736524659569,True
7596,ICD_Dx_Z90411,17.169921414935267,3.488049638105654e-05,True
7597,ICD_Dx_Z9049,66.58689821073006,4.4277231187356045e-16,True
7600,ICD_Dx_Z90710,13.641588608819214,0.00022415563219405852,True
7605,ICD_Dx_Z9089,18.9281445357301,1.3908738027437413e-05,True
7635,ICD_Dx_Z932,26.384526764624805,2.929718946098071e-07,True
7653,ICD_Dx_Z949,18.89704896615118,1.4136227546542393e-05,True
7671,ICD_Dx_Z96619,18.89704896615112,1.4136227546542393e-05,True
7685,ICD_Dx_Z978,183.28073311681996,7.163220998165674e-41,True
7686,ICD_Dx_Z980,15.622914805374544,7.863394061474373e-05,True
7699,ICD_Dx_Z9889,9.731829594189238,0.001823802254102525,True
7700,ICD_Dx_Z98890,12.896247867530743,0.0003331581944371846,True
7703,ICD_Dx_Z9911,29.907949408567998,4.8045097062995765e-08,True
7706,ICD_Dx_Z9981,26.153648314934433,3.299206350311515e-07,True
7727,LAB_14338-8_amax,15.404677386345973,8.821777016580613e-05,True
7732,LAB_14804-9_amin,19.48954262450906,1.0379483342068965e-05,True
7733,LAB_14804-9_mean,33.805275569755054,6.562102536398325e-09,True
7734,LAB_14804-9_median,33.86671756884867,6.359768052083753e-09,True
7735,LAB_14804-9_amax,27.04120978245619,2.090271261664756e-07,True
7737,LAB_14979-9_mean,24.87800865835395,6.364184572063499e-07,True
7738,LAB_14979-9_median,19.295423152231283,1.1484411227235212e-05,True
7739,LAB_14979-9_amax,33.659233872837966,7.0693002205228606e-09,True
7752,LAB_17861-6_amin,99.68651602720351,3.309302927750979e-23,True
7753,LAB_17861-6_mean,37.81642882148942,8.526160441746669e-10,True
7754,LAB_17861-6_median,35.66924807284379,2.53964152511019e-09,True
7764,LAB_19023-1_amin,48.82912627211408,3.2520880029886736e-12,True
7766,LAB_19023-1_median,10.429155701386213,0.0012503452264477073,True
7767,LAB_19023-1_amax,46.438296199266034,1.0855079739166619e-11,True
7768,LAB_19123-9_amin,34.19972509897706,5.367058130111052e-09,True
7771,LAB_19123-9_amax,26.64754280623989,2.559077472275561e-07,True
7773,LAB_1920-8_mean,8.968845827425893,0.002762879231720338,True
7775,LAB_1920-8_amax,16.09168640773113,6.14400640604061e-05,True
7779,LAB_19211-2_amax,9.79419707678779,0.0017631156145101092,True
7783,LAB_19212-0_amax,12.786200582041943,0.00035327319122287724,True
7788,LAB_19218-7_amin,48.744120153297835,3.3943811906673737e-12,True
7789,LAB_19218-7_mean,19.677503878330334,9.411433828208614e-06,True
7790,LAB_19218-7_median,18.568633061632877,1.6779597022314866e-05,True
7815,LAB_1960-4_amax,9.504138091769777,0.0020639204115338993,True
7816,LAB_1968-7_amin,32.09039169975657,1.5740765783009326e-08,True
7817,LAB_1968-7_mean,35.18485387226085,3.2496634312643645e-09,True
7818,LAB_1968-7_median,37.31329953898023,1.1008909902469076e-09,True
7819,LAB_1968-7_amax,32.89331774204531,1.044789171779906e-08,True
7821,LAB_1975-2_mean,21.324691056563164,3.99764245631494e-06,True
7822,LAB_1975-2_median,15.313316744559593,9.257128135593304e-05,True
7823,LAB_1975-2_amax,33.20172391987774,8.926881125861507e-09,True
7824,LAB_2019-8_amin,21.172195936177584,4.326874263821098e-06,True
7832,LAB_2028-9_amin,87.03785054492542,1.7081285444373955e-20,True
7835,LAB_2028-9_amax,61.496637968698316,5.633339875023025e-15,True
7836,LAB_20482-6_amin,15.450231224624043,8.612464587383828e-05,True
7837,LAB_20482-6_mean,87.09111270976727,1.6636871356130593e-20,True
7838,LAB_20482-6_median,86.57651102638133,2.146330028233849e-20,True
7839,LAB_20482-6_amax,157.4754470140952,1.832995741422421e-35,True
7844,LAB_20570-8_amin,145.84436675329098,5.167547405252838e-33,True
7845,LAB_20570-8_mean,80.94806015083881,3.4917628088811113e-19,True
7846,LAB_20570-8_median,87.29711128516281,1.502427894890799e-20,True
7856,LAB_2075-0_amin,190.18266775807257,2.6001326670286354e-42,True
7857,LAB_2075-0_mean,24.27619282581929,8.680737125121569e-07,True
7858,LAB_2075-0_median,20.00483475915682,7.936931446627344e-06,True
7859,LAB_2075-0_amax,13.99506485451728,0.0001858348067572134,True
7883,LAB_2157-6_amax,11.139190678525015,0.0008528740143034106,True
7884,LAB_2160-0_amin,12.365525553241838,0.0004421425069774651,True
7904,LAB_2339-0_amin,14.89251009274203,0.00011559077741400005,True
7905,LAB_2339-0_mean,11.754305714445898,0.0006130964800214655,True
7906,LAB_2339-0_median,9.146974683835026,0.002506962604537683,True
7908,LAB_2345-7_amin,15.538434087707381,8.221288745366678e-05,True
7911,LAB_2345-7_amax,45.13909585641682,2.0914051688672946e-11,True
7921,LAB_2518-9_mean,13.864362435279226,0.00019916821613859923,True
7922,LAB_2518-9_median,9.903663679384575,0.0016615041244796437,True
7923,LAB_2518-9_amax,28.48978808918412,9.93663869475772e-08,True
7925,LAB_2519-7_mean,10.731946062845005,0.0010619060193875864,True
7926,LAB_2519-7_median,13.22603235139012,0.0002795317293970812,True
7927,LAB_2519-7_amax,22.393446715096207,2.29729227817679e-06,True
7929,LAB_2524-7_mean,9.286570042253036,0.0023233245146509077,True
7931,LAB_2524-7_amax,13.88243789876133,0.0001972683251125445,True
7936,LAB_26453-1_amin,127.94570382700687,3.159750462169445e-29,True
7937,LAB_26453-1_mean,71.29098066962266,4.2429466895252775e-17,True
7938,LAB_26453-1_median,78.89927478792836,9.652277067506897e-19,True
7941,LAB_26464-8_mean,89.39282716344393,5.327488643426151e-21,True
7942,LAB_26464-8_median,83.95451827527904,7.864638082755382e-20,True
7943,LAB_26464-8_amax,227.20119138744252,5.431936714183795e-50,True
7948,LAB_26508-2_amin,28.2586762132063,1.1187270976630915e-07,True
7949,LAB_26508-2_mean,49.02291183690554,2.949633261955867e-12,True
7950,LAB_26508-2_median,57.71457899739359,3.743205862692319e-14,True
7951,LAB_26508-2_amax,107.51627539278164,7.019877629313622e-25,True
7952,LAB_26511-6_amin,14.638169734592747,0.0001322176619411917,True
7953,LAB_26511-6_mean,47.15671787169101,7.55526757569612e-12,True
7954,LAB_26511-6_median,39.588100641631044,3.4697661637551145e-10,True
7955,LAB_26511-6_amax,100.96164880189984,1.76568659831748e-23,True
7957,LAB_26515-7_mean,190.61003775473188,2.1179198768168796e-42,True
7958,LAB_26515-7_median,154.48589879971195,7.801120624668911e-35,True
7959,LAB_26515-7_amax,429.4415160286783,9.664222549714215e-91,True
7973,LAB_2744-1_mean,12.921222981026604,0.00032875637880647136,True
7974,LAB_2744-1_median,10.523135757735194,0.0011884891293181311,True
7975,LAB_2744-1_amax,46.277167131764685,1.1774473806126254e-11,True
7983,LAB_2777-1_amax,37.69296609671332,9.077891477711764e-10,True
7984,LAB_2823-3_amin,135.15053798841237,9.400092100253054e-31,True
7985,LAB_2823-3_mean,13.540884391129559,0.00023646622263689816,True
7986,LAB_2823-3_median,14.042811976138523,0.00018119149114270288,True
7987,LAB_2823-3_amax,30.15341908242487,4.2372067688754043e-08,True
7992,LAB_28539-5_amin,33.89885954396275,6.256424049927945e-09,True
7993,LAB_28539-5_mean,10.683304795428533,0.0010901173888273235,True
7994,LAB_28539-5_median,10.149785955915933,0.001454168613901274,True
7996,LAB_28540-3_amin,93.59414901835947,6.68151736148917e-22,True
7997,LAB_28540-3_mean,19.99662087340005,7.970929131513777e-06,True
7998,LAB_28540-3_median,20.26595282627753,6.928808436991559e-06,True
8000,LAB_28542-9_amin,10.346988613210515,0.0013070927658946985,True
8003,LAB_28542-9_amax,12.356608166166687,0.00044425286572673776,True
8004,LAB_2862-1_amin,190.5821333744712,2.1464754939969207e-42,True
8005,LAB_2862-1_mean,174.83521624369217,4.177298050363123e-39,True
8006,LAB_2862-1_median,181.0797642639686,2.0649179703866833e-40,True
8007,LAB_2862-1_amax,116.74162527654254,7.587176810891857e-27,True
8008,LAB_2885-2_amin,59.29607518654611,1.6948345545006598e-14,True
8009,LAB_2885-2_mean,36.18946391154937,1.9491397583049145e-09,True
8010,LAB_2885-2_median,40.13234691337924,2.6331170167971743e-10,True
8012,LAB_2951-2_amin,132.75992093541254,3.0149714883066923e-30,True
8013,LAB_2951-2_mean,18.372053738133943,1.8594039635264514e-05,True
8014,LAB_2951-2_median,26.054298482866123,3.4722575991780916e-07,True
8015,LAB_2951-2_amax,26.44119406452007,2.8455607960789153e-07,True
8032,LAB_30313-1_amin,38.323273508632184,6.591617061807295e-10,True
8033,LAB_30313-1_mean,11.19687064275061,0.0008268378386900038,True
8034,LAB_30313-1_median,10.987818402175067,0.0009252155563595308,True
8040,LAB_30385-9_amin,13.847253429749777,0.0002009835117203548,True
8041,LAB_30385-9_mean,39.98169368557003,2.8420724505927677e-10,True
8042,LAB_30385-9_median,36.26269789380278,1.87788113846133e-09,True
8043,LAB_30385-9_amax,77.30787216251913,2.127544034962704e-18,True
8047,LAB_3040-3_amax,9.226061577465112,0.0024011854471664784,True
8048,LAB_30428-7_amin,12.844352959161139,0.0003424956627390258,True
8060,LAB_3094-0_amin,13.160078579131946,0.00028951095911221775,True
8061,LAB_3094-0_mean,17.848165216883864,2.4452679995635747e-05,True
8062,LAB_3094-0_median,11.177541295907025,0.0008354721451113133,True
8063,LAB_3094-0_amax,79.64574310617262,6.663444384441882e-19,True
8064,LAB_32016-8_amin,13.251780362951038,0.00027573069386457806,True
8068,LAB_3255-7_amin,20.624353385456864,5.7509738127147424e-06,True
8069,LAB_3255-7_mean,23.956324585195013,1.0239192700468903e-06,True
8070,LAB_3255-7_median,23.646108568321317,1.2018446728291715e-06,True
8071,LAB_3255-7_amax,25.496725665343263,4.626778845878562e-07,True
8080,LAB_32717-1_amin,49.177032456928345,2.7293225993139117e-12,True
8081,LAB_32717-1_mean,12.914760954595263,0.0003298896406204094,True
8082,LAB_32717-1_median,11.26771411073359,0.0007959564983636696,True
8088,LAB_33037-3_amin,13.24098755011962,0.00027731759019639454,True
8089,LAB_33037-3_mean,10.114828113561417,0.0014819394146596003,True
8091,LAB_33037-3_amax,102.36473947904341,8.848057088988735e-24,True
8096,LAB_39789-3_amin,13.62779989929206,0.00022580228547805183,True
8100,LAB_39791-9_amin,22.108307979031157,2.662897809640376e-06,True
8101,LAB_39791-9_mean,32.913645553027195,1.0340088496165538e-08,True
8102,LAB_39791-9_median,34.15122848930596,5.501341252455908e-09,True
8103,LAB_39791-9_amax,13.093120532127726,0.0003000098852240161,True
8107,LAB_4092-3_amax,9.441436935233183,0.0021355102649851664,True
8108,LAB_41651-1_amin,9.007348038393614,0.0027054030024106653,True
8111,LAB_41651-1_amax,9.511375917565365,0.002055814823380662,True
8128,LAB_5803-2_amin,41.202261831796726,1.5312694218054476e-10,True
8129,LAB_5803-2_mean,21.768492070189705,3.1756896826736533e-06,True
8130,LAB_5803-2_median,21.891464388567442,2.9795751878119075e-06,True
8135,LAB_5811-5_amax,32.42366581173728,1.3277769764864527e-08,True
8136,LAB_5902-2_amin,12.895136954152386,0.00033335536621020715,True
8137,LAB_5902-2_mean,21.211274959563927,4.2399951639447056e-06,True
8138,LAB_5902-2_median,17.551198084094246,2.8564762339221602e-05,True
8139,LAB_5902-2_amax,35.55099882614263,2.69714688207204e-09,True
8140,LAB_5905-5_amin,51.87170366952285,7.032659304988178e-13,True
8143,LAB_5905-5_amax,64.25106785015905,1.4214354376212137e-15,True
8144,LAB_59470-5_amin,23.089294096543973,1.6026504375980248e-06,True
8148,LAB_59471-3_amin,17.29570528564953,3.265520814389694e-05,True
8149,LAB_59471-3_mean,21.391438506587757,3.861565248051236e-06,True
8150,LAB_59471-3_median,20.629897271462372,5.734429647228317e-06,True
8151,LAB_59471-3_amax,19.025651727308695,1.3218968437835641e-05,True
8153,LAB_6301-6_mean,11.376243128350307,0.0007508928842303968,True
8155,LAB_6301-6_amax,23.10924434103446,1.5862014610816252e-06,True
8157,LAB_6690-2_mean,89.42401068014424,5.245963203172361e-21,True
8158,LAB_6690-2_median,83.43881432547637,1.0154771872030254e-19,True
8159,LAB_6690-2_amax,227.1938740008073,5.450867342320644e-50,True
8160,LAB_6768-6_amin,30.471749114234747,3.600284204132177e-08,True
8161,LAB_6768-6_mean,57.680618034659375,3.807468607563005e-14,True
8162,LAB_6768-6_median,53.087122369325336,3.817595058210854e-13,True
8163,LAB_6768-6_amax,70.33602959867297,6.827489111484994e-17,True
8164,LAB_704-7_amin,11.057503696924037,0.0008911720154864526,True
8167,LAB_704-7_amax,41.90426577252507,1.0732291353377106e-10,True
8168,LAB_706-2_amin,22.179912523840255,2.5659292888581107e-06,True
8171,LAB_706-2_amax,30.291347889654347,3.9484285584404763e-08,True
8173,LAB_711-2_mean,40.12225356450757,2.646622478288662e-10,True
8174,LAB_711-2_median,30.322498289899038,3.8859897260816223e-08,True
8175,LAB_711-2_amax,80.87444675178193,3.6216368978462486e-19,True
8179,LAB_713-8_amax,48.78876440758963,3.318890005682636e-12,True
8180,LAB_718-7_amin,146.0729752980568,4.6243420560376196e-33,True
8181,LAB_718-7_mean,81.40407251358984,2.7848762281566e-19,True
8182,LAB_718-7_median,91.10891429724627,2.2807072575580265e-21,True
8184,LAB_731-0_amin,14.310509533723607,0.00015724077934356275,True
8189,LAB_742-7_mean,61.02467248271918,7.13375982093018e-15,True
8190,LAB_742-7_median,60.081470028952374,1.1437651857333017e-14,True
8191,LAB_742-7_amax,139.88077782782352,9.39001179480221e-32,True
8196,LAB_13945-1_amin,11.962540479575848,0.0005484169560074558,True
8197,LAB_13945-1_mean,12.041421259253925,0.0005257557197307783,True
8198,LAB_13945-1_median,10.478110488589644,0.0012177277073315207,True
8199,LAB_13945-1_amax,10.86335786569702,0.0009893263593976375,True
8200,LAB_20409-9_amin,51.41523566389933,8.847415202380033e-13,True
8201,LAB_20409-9_mean,72.63834479757718,2.1693165263905032e-17,True
8202,LAB_20409-9_median,70.36724363118519,6.722129137249136e-17,True
8203,LAB_20409-9_amax,84.86324083970618,5.0136381944910655e-20,True
8204,LAB_20454-5_amin,42.27585701406732,8.892398293136168e-11,True
8205,LAB_20454-5_mean,48.72345448416151,3.429905570138104e-12,True
8206,LAB_20454-5_median,43.12402773410497,5.790027130784902e-11,True
8207,LAB_20454-5_amax,34.682775242481554,4.196290769657117e-09,True
8208,LAB_2514-8_amin,13.049934750624235,0.00030698425656503744,True
8209,LAB_2514-8_mean,19.912100539507737,8.32937408587949e-06,True
8210,LAB_2514-8_median,22.00679509251861,2.8067066665561923e-06,True
8211,LAB_2514-8_amax,22.535707263559498,2.134173023154512e-06,True
8220,LAB_5787-7_amin,10.520052381504726,0.0011904685543198115,True
8221,LAB_5787-7_mean,12.737676846257882,0.00036252772841129327,True
8222,LAB_5787-7_median,12.217120461507792,0.0004786191897598808,True
8223,LAB_5787-7_amax,15.702629126951546,7.540079096781268e-05,True
8224,LAB_5792-7_amin,21.825387311796554,3.083392986251529e-06,True
8225,LAB_5792-7_mean,23.206120352645478,1.5087040372966407e-06,True
8226,LAB_5792-7_median,23.884607661965347,1.0625485757243397e-06,True
8227,LAB_5792-7_amax,20.0633895151581,7.69875322417226e-06,True
8241,LAB_8247-9_mean,19.69078292200847,9.346576501986799e-06,True
8242,LAB_8247-9_median,13.0606674262545,0.0003052358361883511,True
8244,LAB_87829-8_amin,31.68133225014219,1.9398500571996605e-08,True
8245,LAB_87829-8_mean,14.855914673015432,0.00011784677646426408,True
8246,LAB_87829-8_median,13.666336048216104,0.00022123058138976862,True
8249,MED_5HT3_Receptor_Antagonists,248.82259632154435,1.9171249048793588e-54,True
8256,MED_Adrenergic_Combinations,35.598596627159566,2.632603767521911e-09,True
8258,MED_Alcohol_Deterrents,18.897048966150972,1.4136227546542393e-05,True
8261,MED_AlphaBeta_Blockers,10.514607771381531,0.0011939719660968573,True
8262,MED_Alpha_1Adrenoceptor_Antagonists,23.785330124260494,1.1184480518847722e-06,True
8266,MED_Alternative_Medicine__Mes,9.208129050902844,0.0024247656453648884,True
8271,MED_Amphetamines,18.897048966151022,1.4136227546542393e-05,True
8276,MED_Analgesics_Other,275.7788170758661,5.824081561957048e-60,True
8281,MED_Anesthetics__Misc,23.412087237238975,1.3563290202943036e-06,True
8283,MED_Angiotensin_II_Receptor_Antagonists,20.473192266680563,6.2210216421637744e-06,True
8286,MED_Antacids__Calcium_Salts,55.227142943838395,1.3033471805316832e-13,True
