,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8448710426598215,50.0,0.33349103732458674,55.0,0.8465023221538397,64.0,0.9286484319315752,0.9256246371698691,0.9637737521034332
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8839573401784623,5.0,0.39482736594099793,6.0,0.8673771188196776,28.0,0.8774486220004751,0.8694706253383776,0.9207849387076907
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8703520352035202,24.0,0.387894903798987,9.0,0.8667013848416325,31.0,0.9054956640532194,0.9000748403074997,0.9509484910042408
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8443808825326975,51.0,0.33513526276775707,52.0,0.8402984309272554,73.0,0.9264656094084108,0.9225983345622824,0.9614236779921838
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8404119300818971,59.0,0.3291282335948166,62.0,0.8658699966197314,34.0,0.9455229864575909,0.9428147510161569,0.9745981579116265
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8250763965285417,79.0,0.3082379859459219,79.0,0.845782715916273,65.0,0.948250772154906,0.9459979039393062,0.9779620301059129
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8713445789023346,21.0,0.36616527814140515,35.0,0.8618094927265945,43.0,0.8763616654787361,0.8692138677617238,0.9191944231850302
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8626842684268426,34.0,0.36888480049131867,33.0,0.8681833387728458,24.0,0.9027693632691852,0.8980146324989817,0.9499603656218465
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8518029580735851,46.0,0.3503479071093646,47.0,0.8489209658243194,59.0,0.9283737229745783,0.924755151897467,0.9616302904101598
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.838927392739274,63.0,0.32278843716507816,69.0,0.8309695437479279,79.0,0.9479775481111903,0.9456245071109413,0.9750131670513401
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8379434054516564,65.0,0.33446297050785045,54.0,0.8450672273573812,67.0,0.9485314207650273,0.9462674735362265,0.9788038144444602
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8842128101699058,4.0,0.4024668184454874,4.0,0.8773090156360084,4.0,0.8758152173913043,0.8680466518070709,0.9225644009782915
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8574978608972008,40.0,0.3578074663172746,40.0,0.8611512704175992,44.0,0.9065959847944882,0.9018776333937077,0.9519504338592741
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8589768976897689,39.0,0.3567363042588125,41.0,0.8676212566115981,27.0,0.9253816227132334,0.9216070495852591,0.9613937446329327
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8322515584891821,73.0,0.3161243223058122,76.0,0.8426296133866404,71.0,0.9468935614160132,0.9444845747318131,0.9742369302212401
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8300275027502749,76.0,0.31128275295625535,78.0,0.83848278475201,75.0,0.9471667854597292,0.9447954011471437,0.9786126421787709
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8606979586847574,38.0,0.3634975059236657,38.0,0.8624937275620104,40.0,0.8722766690425278,0.8662020169810232,0.9193948811419526
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8629250702848061,33.0,0.3737897126056654,29.0,0.864927513637635,37.0,0.9090371822285579,0.9037604310434368,0.9530038558689192
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8681230900867865,27.0,0.3773126671865105,23.0,0.8531047191981121,56.0,0.923197315276788,0.9190073375831689,0.9616045609536545
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8394291651387361,61.0,0.33049485180044674,60.0,0.8478788288664573,61.0,0.9490719291993347,0.9468130600015492,0.9746308912708465
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8424025180295807,55.0,0.33647718151807665,50.0,0.8573717124945605,49.0,0.9477087788073177,0.9454852667639491,0.9780899732541328
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8730699181029214,15.0,0.3819263683074671,16.0,0.8655191634353372,35.0,0.8869847350914706,0.8805163269110814,0.9358620536429703
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8530338589414497,45.0,0.3560921839845448,43.0,0.8622076375290109,42.0,0.926731408885721,0.923167797401851,0.9630259313944801
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8376897689768976,66.0,0.33142043226809453,58.0,0.8632217019069378,39.0,0.9452601568068426,0.9426487652582699,0.9699847348515702
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8409088131035325,58.0,0.3264884215703354,63.0,0.8378630032844295,76.0,0.9496198622000476,0.9471894343890112,0.9784460947249926
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8322540031780956,72.0,0.31642255128820007,75.0,0.843130867712348,70.0,0.9460768591114279,0.9436028565875422,0.9787764342170222
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8718365725461436,17.0,0.3828352990434928,13.0,0.8816090717795495,2.0,0.8864323473509147,0.8799444183891477,0.940226707468231
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8505665566556656,47.0,0.34665110191911,48.0,0.8669793350325335,30.0,0.9289216559752911,0.9255478597791693,0.9626158788452022
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8431328688424399,52.0,0.3328061741424111,56.0,0.8534757141950559,55.0,0.9436297220242338,0.9410073374957921,0.9701120791747293
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8312632929959662,74.0,0.31673150142264056,74.0,0.8481684974835778,60.0,0.9493392135899263,0.9471072396414775,0.9779416253812089
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8277948906001711,78.0,0.3141709445853237,77.0,0.8402739312652823,74.0,0.9504350795913519,0.9482882584195125,0.9793117028107755
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.876542598704315,9.0,0.38066924502334804,17.0,0.8638108270260888,38.0,0.884271798526966,0.8779453714572956,0.9359753012123129
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.85673878498961,42.0,0.35169972179098774,45.0,0.8437566496422872,69.0,0.9251054288429555,0.9211356779073195,0.9637921620381824
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8426414863708593,53.0,0.33105196202476683,59.0,0.8476862854992954,63.0,0.9452586718935614,0.942742604315732,0.9690337248043133
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8334861263904167,70.0,0.32324782621623666,68.0,0.8440708405860169,68.0,0.9482492872416252,0.9457251692549187,0.9788492891199045
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8310053783156095,75.0,0.31930495576302104,71.0,0.8317524353151292,78.0,0.948803159895462,0.946398400722655,0.979182464861568
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8624287984353991,36.0,0.3684892628548676,34.0,0.8688409313287433,23.0,0.8932421596578759,0.8878512547079813,0.9381353601806925
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8557535753575358,44.0,0.36009718635102655,39.0,0.8588812832846369,46.0,0.9242931812782134,0.9203023603272898,0.9618034047421038
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.833001466813348,71.0,0.31915551852097723,72.0,0.8498561783149944,58.0,0.947165300546448,0.9445939468924793,0.9698937937031605
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8352212443466568,68.0,0.3257739931357529,65.0,0.8451258988147042,66.0,0.9490704442860537,0.9468072447697253,0.9779901224937386
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8394261092775943,62.0,0.3239638636502817,67.0,0.8349368126139707,77.0,0.9477072938940367,0.9453677900712861,0.9788185626779603
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.872329788534409,16.0,0.3786209138450084,21.0,0.8727339824161279,13.0,0.8687351508671893,0.8609473589097641,0.9075464204477237
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8819808091920305,6.0,0.39672403643007026,5.0,0.8680151574609392,26.0,0.8888958184842005,0.8825803892780939,0.9390672400626314
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8676365969930326,29.0,0.3754790184773003,26.0,0.8707240250321192,18.0,0.9071171893561415,0.9021276392306691,0.9517204510353707
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8416599437721549,56.0,0.3261094263475583,64.0,0.8565226677118302,51.0,0.9460738892848658,0.9435384323353408,0.9709933135561514
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8287990465713237,77.0,0.3046601454360031,80.0,0.8298672305628083,80.0,0.9490734141126158,0.9468016361154007,0.9769316265893897
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8743081530375258,14.0,0.37804329871859493,22.0,0.8692397941144474,22.0,0.8739204680446662,0.8653636603210476,0.9098094497203494
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8691254125412542,26.0,0.37605032241280273,24.0,0.8732645947304073,12.0,0.88835085531005,0.8830668242081019,0.939822477311908
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8705965040948538,23.0,0.38509306515074637,11.0,0.8718681115695842,15.0,0.9038771085768591,0.8986962979839523,0.953563328522694
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8354712137880455,67.0,0.33025615660022273,61.0,0.8555926397566207,52.0,0.9463515680684248,0.9437108914680182,0.9703084548108116
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8352212443466568,68.0,0.3185549047244958,73.0,0.8413779321563265,72.0,0.9479834877643146,0.9457546617456705,0.975968421440446
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8708513629140692,22.0,0.37983783925994563,19.0,0.8749467073464503,6.0,0.8722796388690901,0.8649426595607557,0.9081744024545261
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8678780100232245,28.0,0.3732234026554104,30.0,0.8697701069317523,21.0,0.8883374910905202,0.8832041612032289,0.9422008825648588
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8661428920669845,31.0,0.37900448422490773,20.0,0.8606395223654628,45.0,0.9079606200997862,0.9029658074538688,0.9536816984960244
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8414081408140814,57.0,0.33537808285719645,51.0,0.8548541425450183,54.0,0.9458036350677121,0.9432888815889451,0.9724621815977607
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8347268060139348,69.0,0.3249173905992553,66.0,0.8580546400661548,47.0,0.9490719291993347,0.9468347922600528,0.9755728096199068
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8651546265737684,32.0,0.3760243769724471,25.0,0.874166452971528,7.0,0.8709105488239486,0.8629487836790695,0.9092401247869049
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.874556900134458,13.0,0.38778975710239244,10.0,0.8661786161102822,33.0,0.8954190425279164,0.8891398764853014,0.9419847617098377
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8624361325021391,35.0,0.3653232345496959,36.0,0.8654464423321004,36.0,0.9076666072701354,0.9030814654100567,0.9542390671257571
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.842635374648576,54.0,0.33463673806384425,53.0,0.8530902883006444,57.0,0.9474355547636018,0.9450642582264208,0.9723393770379898
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.8386829238479402,64.0,0.32072081403468594,70.0,0.8477345935518462,62.0,0.949885661677358,0.9477227853151705,0.9766313742751407
