,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.8965872142769834,1.0,0.42822710027281,1.0,0.8787142052548281,2.0,0.8496851983844141,0.8372076174397837,0.8971896840908202
1,"{'kernel': 'linear', 'C': 0.1}",0.8866880576946583,3.0,0.40198249962727584,2.0,0.8723601502924385,5.0,0.8662820741268709,0.8571047364654396,0.9067018159558049
2,"{'kernel': 'linear', 'C': 0.25}",0.8879232367681211,2.0,0.3976057989996576,3.0,0.8571465668580857,10.0,0.8709268828700404,0.8612375579477851,0.9086021810899478
3,"{'kernel': 'linear', 'C': 0.5}",0.88173878498961,4.0,0.3855555095827527,5.0,0.8561429597812799,11.0,0.8812514849132811,0.8730824117254128,0.9108166164078734
4,"{'kernel': 'linear', 'C': 1}",0.8725846473536244,5.0,0.3773602767324714,6.0,0.8678493648397675,7.0,0.8842584343074364,0.8768296971979875,0.9124902677146594
5,"{'kernel': 'linear', 'C': 2}",0.8703587580980321,7.0,0.3703269839070916,7.0,0.8586666524203241,9.0,0.8908113566167735,0.8834226078353691,0.919451782002834
6,"{'kernel': 'rbf', 'C': 0.01}",0.8285447989243367,11.0,0.31335880722723763,12.0,0.8532300942978367,12.0,0.8107522570681873,0.8043443152273113,0.8640670519348085
7,"{'kernel': 'rbf', 'C': 0.1}",0.821369025791468,12.0,0.31426695583479825,11.0,0.8639922258679908,8.0,0.8311594202898551,0.8282058106725424,0.8870627042840604
8,"{'kernel': 'rbf', 'C': 0.25}",0.8327527197164158,10.0,0.3303561903430924,10.0,0.8709656397643913,6.0,0.8344217747683536,0.8328474699192512,0.8988519014065843
9,"{'kernel': 'rbf', 'C': 0.5}",0.8448765432098766,9.0,0.34263978786057675,9.0,0.8739593734782314,4.0,0.855121465906391,0.8515109496223395,0.9113788563839995
10,"{'kernel': 'rbf', 'C': 1}",0.8602187996577435,8.0,0.36313798946177395,8.0,0.8760497555133346,3.0,0.900877583749109,0.8940431623436653,0.9298048000790231
11,"{'kernel': 'rbf', 'C': 2}",0.8720902090209022,6.0,0.38611442496075865,4.0,0.8801160372697273,1.0,0.9180268472321217,0.9112648191543313,0.9462079947438232
