,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.9049920547610318,2.0,0.44883797636058753,2.0,0.8804061599890174,4.0,0.8401401758137326,0.8273237242428291,0.8884728021815814
1,"{'kernel': 'linear', 'C': 0.1}",0.9091944750030561,1.0,0.4512946607477241,1.0,0.8791171978609764,6.0,0.8480384295557141,0.8341317633035246,0.8935572570477956
2,"{'kernel': 'linear', 'C': 0.25}",0.895844028847329,6.0,0.4252917722924424,5.0,0.868514541954184,10.0,0.8564861012116891,0.8445202894314484,0.8936384267506426
3,"{'kernel': 'linear', 'C': 0.5}",0.9032587703214766,3.0,0.44797612140190896,3.0,0.8719908073855631,8.0,0.8592020076027559,0.8463222595229958,0.8992277560131614
4,"{'kernel': 'linear', 'C': 1}",0.896821293240435,5.0,0.422441286608146,6.0,0.8579123361023043,12.0,0.8646546091708245,0.8536161550646952,0.8983648870261464
5,"{'kernel': 'linear', 'C': 2}",0.8998050360591616,4.0,0.4323510494893652,4.0,0.8714666666342886,9.0,0.864924863387978,0.8531913306569023,0.8987227726473653
6,"{'kernel': 'rbf', 'C': 0.01}",0.8614466446644664,10.0,0.3508461342895905,10.0,0.8667840751468668,11.0,0.811003207412687,0.7973048296120632,0.8748045995328235
7,"{'kernel': 'rbf', 'C': 0.1}",0.8510579391272459,11.0,0.34918411992645954,11.0,0.8765132060357868,7.0,0.8257142432881921,0.8203268080190804,0.887285598314002
8,"{'kernel': 'rbf', 'C': 0.25}",0.8498172595037282,12.0,0.34798563249955905,12.0,0.8835520810668698,2.0,0.8434173794250416,0.8377832051538385,0.9043558566666163
9,"{'kernel': 'rbf', 'C': 0.5}",0.8720920425375871,9.0,0.38540571612613717,9.0,0.884799599289237,1.0,0.8537627702542171,0.8469487465817735,0.9093311345539018
10,"{'kernel': 'rbf', 'C': 1}",0.8790160127123825,8.0,0.40055061369306494,8.0,0.8814095412289152,3.0,0.8782727488714659,0.8690788217586256,0.9189944504532453
11,"{'kernel': 'rbf', 'C': 2}",0.8913934726806015,7.0,0.41900090209331625,7.0,0.8792284763666128,5.0,0.9025050487051557,0.8931453346076396,0.935565135107211
