,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.83497799779978,46.0,0.3245325356748354,48.0,0.8578687325806083,70.0,0.9907415656925634,0.9906471189673276,0.9996263829943937
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8188888888888888,60.0,0.31844036615295596,55.0,0.8768630800204111,30.0,0.9964569969113803,0.9964428311339221,0.9999836899880536
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8446216843906612,29.0,0.35538873212697303,14.0,0.8623866622503005,61.0,0.9517952601568067,0.9502278308257962,0.9875336885952196
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8649187140936316,3.0,0.37349382185274527,3.0,0.8875628587488084,4.0,0.9847440009503444,0.9844994049566853,0.9994658117080004
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8394499449944994,39.0,0.336821514244063,35.0,0.8828611366897716,12.0,0.9975498930862438,0.9975387215448809,0.9999970463137997
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8203850385038505,58.0,0.31725735275641814,57.0,0.8701463746943514,41.0,0.9997282608695652,0.9997275204359675,1.0
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.811978364503117,66.0,0.29724540372100755,68.0,0.8695028204520494,47.0,0.9997282608695652,0.9997275204359675,1.0
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8485826916024936,20.0,0.33990504042055514,29.0,0.8585767005276326,67.0,0.955330838679021,0.9536347344066224,0.9903820737525557
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8532881065884366,16.0,0.3516393611030805,18.0,0.8814739557430892,13.0,0.992919933475885,0.9928615636435983,0.999790567472752
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8483394450556165,21.0,0.3446889687087123,22.0,0.8808215622927804,17.0,0.9964599667379426,0.9964428270545813,1.0
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8268133480014669,53.0,0.32551973469280127,46.0,0.8793667937828961,22.0,0.9997282608695652,0.9997275204359675,0.9999985231569
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8013409118689647,74.0,0.29271099778775483,74.0,0.8698540405541568,43.0,0.9997282608695652,0.9997275204359675,1.0
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8431505928370614,33.0,0.341914453501191,26.0,0.8630853838353227,59.0,0.9580541696364933,0.9567456226562208,0.9901993700612609
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8545196186285295,15.0,0.36049537411666216,6.0,0.8782905481668843,28.0,0.9929184485626038,0.9928645784781231,0.9998572196257935
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8433920058672533,32.0,0.3512375961898062,19.0,0.888777955209499,3.0,0.997276669042528,0.9972662542861125,0.9999940278897549
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8169160249358269,62.0,0.3057857505730244,62.0,0.8719510414723983,38.0,0.9997282608695652,0.9997275204359675,0.9999985231569
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8040508495293974,72.0,0.29656673682637813,70.0,0.875520909421754,32.0,1.0,1.0,1.0
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8582392128101699,5.0,0.35559460279813826,12.0,0.8545639404995026,75.0,0.9512339629365645,0.9494974130837074,0.9904461890023448
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8421507150715073,34.0,0.3264651670177548,44.0,0.872249524204536,37.0,0.9931931575196009,0.9931279969485359,0.999799897880725
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8527918347390294,18.0,0.3517056237364693,17.0,0.875145898736997,33.0,0.9967317058683773,0.9967167955779803,1.0
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8253269771421585,54.0,0.32268653209156306,51.0,0.8833464933922872,10.0,0.9994565217391305,0.9994550408719347,1.0
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.7961312797946462,78.0,0.28368427454489886,79.0,0.86833807671785,51.0,0.9994565217391305,0.9994550408719347,0.9999985231569
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8550293362669601,12.0,0.3525195584354884,16.0,0.8869348200686933,5.0,0.96568068424804,0.9646746217283513,0.995069480570631
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8394279427942793,40.0,0.33721292137326875,34.0,0.8789604249554477,23.0,0.995641779520076,0.9956163684683256,0.9999717133986412
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8458635863586359,27.0,0.34236607923130663,24.0,0.8745296505242652,35.0,0.9980933713471133,0.9980881639356503,1.0
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8161801735729128,64.0,0.3073011343274535,61.0,0.8697404575407186,45.0,0.9997282608695652,0.9997275204359675,0.9999985231569
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7941663610805525,80.0,0.28302103556105035,80.0,0.866523036821615,56.0,0.9997267759562842,0.9997260273972604,0.9999985069724386
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8547714215866031,14.0,0.35958472111301726,9.0,0.8813820595484169,15.0,0.9733071988595867,0.972699328294155,0.9971129984097844
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8468585747463635,24.0,0.3419364424851252,25.0,0.8802317993260184,19.0,0.9970049299120932,0.996990784565325,0.999994060258677
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8416611661166117,37.0,0.34111190762170646,28.0,0.8801191528477144,20.0,0.9983651104775481,0.998360643499683,1.0
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8129696858574746,65.0,0.2984440504016689,67.0,0.8698985530896431,42.0,0.9994535519125683,0.9994520547945205,0.9999985069724386
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8005812247891457,76.0,0.2860429449743978,77.0,0.8588791981381325,66.0,1.0,1.0,1.0
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8572503361447257,7.0,0.35001228287716624,20.0,0.86725191208582,52.0,0.9694924566405321,0.9686906601269726,0.9968148663040388
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8372112211221122,44.0,0.3358765547075118,39.0,0.8899859511635375,1.0,0.9970034449988121,0.996992265298768,1.0
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8377032147659211,43.0,0.3372782131113057,33.0,0.8846449293381408,8.0,0.9986398194345452,0.9986361091411297,1.0
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.81667277838895,63.0,0.30751277972408975,60.0,0.878819669471901,24.0,0.9997282608695652,0.9997275204359675,1.0
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7953966507761887,79.0,0.28424518055051523,78.0,0.8697057094160554,46.0,0.9997282608695652,0.9997289972899729,0.9999985231569
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8582367681212567,6.0,0.3585834495494959,10.0,0.8783337906733081,27.0,0.9719485032074127,0.9712743728292537,0.9977340534231368
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8446259625962595,28.0,0.3415511384933398,27.0,0.8783425546023457,26.0,0.9970064148253742,0.9969922776040321,0.9999791947209087
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8280485270749296,51.0,0.3251231469325461,47.0,0.8795550462488085,21.0,0.9986383345212639,0.9986346161024227,0.9999985069724386
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8102359124801369,68.0,0.3002185783594152,65.0,0.8739865556617555,36.0,1.0,1.0,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8008428065028724,75.0,0.29015812916422556,76.0,0.8610523740882341,63.0,1.0,1.0,1.0
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8438986676445422,30.0,0.33834058080375795,32.0,0.8584388517836421,69.0,0.9360061772392492,0.933826500793909,0.9783955785678661
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8550110011001099,13.0,0.355533582363177,13.0,0.8689001386428157,48.0,0.969765680684248,0.9688810693634127,0.9963998248395024
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8386798679867986,42.0,0.3389133385130202,30.0,0.8807128586516744,18.0,0.9869238536469471,0.9867217292807592,0.9996400468249005
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8324948050360591,50.0,0.33140420464587217,41.0,0.8767159849144184,31.0,0.9986353646947018,0.9986301246810374,0.9999955209173162
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.810728517296174,67.0,0.30052764490442574,64.0,0.8648625211752456,58.0,0.9994550368258495,0.9994535478332276,0.9999985231569
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8419001344578904,36.0,0.33638271923299207,38.0,0.8506481527350388,78.0,0.9362675219767166,0.9339005293201842,0.9802005194578747
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8691138002689158,2.0,0.3773617989979796,2.0,0.8852165840702577,7.0,0.9746733190781658,0.9741500304336682,0.9983998992192283
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8401674611905635,38.0,0.33373397496948465,40.0,0.8888793689323531,2.0,0.9921062009978616,0.9920351877263458,0.9998011319569086
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8191486370859307,59.0,0.30991192732372874,59.0,0.8785138409693729,25.0,0.9991832976954147,0.9991810682691948,1.0
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8018164038626084,73.0,0.2926465716117306,75.0,0.8685110435057402,50.0,0.9997282608695652,0.9997275204359675,0.9999985231569
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8325106955139958,49.0,0.3199315687230322,53.0,0.8559244985934974,71.0,0.9438866120218579,0.9420994535504708,0.9791738546841635
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8700996210732186,1.0,0.3843257122522953,1.0,0.8867204725123295,6.0,0.976845747208363,0.9763458547370527,0.9984842289932292
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8419050238357169,35.0,0.3304717617558673,42.0,0.8777921860106097,29.0,0.9915567830838681,0.991478123231684,0.9998724735906286
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8275589781200342,52.0,0.3227364765004407,49.0,0.8829260465881305,11.0,0.9991832976954147,0.9991810682691948,0.9999985069724386
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8082441021879966,69.0,0.294430706207109,73.0,0.8624337431747069,60.0,1.0,1.0,1.0
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8245764576457646,56.0,0.31939111728342795,54.0,0.8428198886713085,79.0,0.9354567593252554,0.9333678446002347,0.9778408398910123
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8567595648453734,9.0,0.36531459022932256,4.0,0.8835280096046251,9.0,0.9735789379900213,0.9729268218986091,0.9979817179692386
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8530515829360714,17.0,0.35755558278861815,11.0,0.8808223150824734,16.0,0.9926496792587312,0.9925861106480912,0.9997663027320257
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.825082508250825,55.0,0.317231167576988,58.0,0.8711419592994943,39.0,0.9983665953908292,0.9983621365383899,0.9999970301293384
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7998496516318299,77.0,0.29705833315088953,69.0,0.870945683552468,40.0,0.9997282608695652,0.9997275204359675,0.9999985231569
