,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.01}",0.9270058672533918,1.0,0.06779388083735911,24.0,0.5708934618029653,23.0,0.5613076146353053,0.15859495209677557,0.5634018630426203
1,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.1}",0.9012834616795014,2.0,0.4290461150905833,1.0,0.8729936025827325,3.0,0.8801749227845095,0.8691984810393313,0.9397118719109642
2,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.25}",0.8705977264393108,4.0,0.3739898821901668,3.0,0.8735208451513221,2.0,0.9409093608933239,0.9378212926414257,0.974838984500864
3,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.5}",0.833494071629385,8.0,0.31651008261085906,7.0,0.8587694689222513,5.0,0.9646011522927059,0.9633331034453094,0.9890581669302607
4,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",0.7832716049382717,15.0,0.2633650598485181,12.0,0.8151598415353412,10.0,0.980930743644571,0.9805503550187611,0.996543920212198
5,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 2}",0.7698991565823249,20.0,0.23975253846711347,19.0,0.789609203396328,15.0,0.9899218935614158,0.989811498104404,0.9993513624313961
6,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.01}",0.8589756753453124,5.0,0.3370750485435855,5.0,0.8292354773107566,8.0,0.9212966262770254,0.9150371735991317,0.9746557062391504
7,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.1}",0.8211208898667642,10.0,0.2759037387226952,10.0,0.7955314322884288,14.0,0.969765680684248,0.9688609190207613,0.9951587709040087
8,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.25}",0.8018353502016868,12.0,0.2570543886262564,13.0,0.7748300119928302,19.0,0.9803902352102636,0.9799903803615336,0.9978746084118921
9,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.5}",0.7770840972986186,18.0,0.23982524889601736,18.0,0.7962245459949645,13.0,0.9858354122119266,0.9856197378701129,0.9991695043892188
10,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 1}",0.7657095709570958,21.0,0.23276539662493884,21.0,0.7621891852775704,21.0,0.9907400807792826,0.9906455761633106,0.9997746458878719
11,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 2}",0.7639848429287373,22.0,0.21728949217797763,22.0,0.7238362745555141,22.0,0.9921032311712997,0.9920381901883646,0.9999066028265439
12,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.01}",0.5779702970297029,24.0,0.07379461758424102,23.0,0.5396369513862986,24.0,0.5311475409836065,0.34619188921859545,0.5316342679685867
13,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.1}",0.893111477814448,3.0,0.4233119105371973,2.0,0.8833832513844854,1.0,0.8826354240912331,0.8750579126275644,0.9372853419203867
14,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.25}",0.8577374404107078,6.0,0.3571061727764005,4.0,0.8722732322231547,4.0,0.9387324780232836,0.9354501788993674,0.9743549238948251
15,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.5}",0.8280442488693314,9.0,0.2979101290865997,8.0,0.8357102052703697,6.0,0.9656851389878831,0.9645213532181947,0.9889109114864114
16,"{'solver': 'saga', 'penalty': 'l1', 'C': 1}",0.7924153526463757,14.0,0.2728139293330688,11.0,0.822756317605371,9.0,0.9779371584699454,0.9774194814687396,0.9966415537014214
17,"{'solver': 'saga', 'penalty': 'l1', 'C': 2}",0.7803061972863952,16.0,0.2554167602373116,14.0,0.8031120253053897,11.0,0.9855607032549301,0.9853303243249716,0.9986093034346943
18,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.01}",0.8381860408263048,7.0,0.31741490453439697,6.0,0.8306453463674416,7.0,0.9256503920171063,0.920818093127189,0.9751655205563367
19,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.1}",0.8134555677790001,11.0,0.2765835366172997,9.0,0.8024151905513076,12.0,0.9692281420765025,0.9682135301813833,0.9937693650825503
20,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.25}",0.7931750397261947,13.0,0.2525922442796811,15.0,0.7885528848519936,16.0,0.9782103825136612,0.9777137542382631,0.9970834574906406
21,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.5}",0.78005867253392,17.0,0.24745768898431444,16.0,0.7860775261679411,17.0,0.9844737467331909,0.9842162742002362,0.9984408907107495
22,"{'solver': 'saga', 'penalty': 'l2', 'C': 1}",0.7711545043393228,19.0,0.23993871202486253,17.0,0.7702456919383833,20.0,0.9869253385602279,0.9867523180476901,0.9993138789548931
23,"{'solver': 'saga', 'penalty': 'l2', 'C': 2}",0.7602597481970419,23.0,0.2330601914122079,20.0,0.7750314059003169,18.0,0.9899218935614158,0.9898115279655316,0.9996796100267046
