,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.8916263292995964,1.0,0.4227487931986789,1.0,0.8719304725058539,3.0,0.8641170705630792,0.8542788731409988,0.9127722477282274
1,"{'kernel': 'linear', 'C': 0.1}",0.8693698814325878,2.0,0.36770831513863683,2.0,0.8621060651537051,6.0,0.8981468282252317,0.8917203993557274,0.929418627812346
2,"{'kernel': 'linear', 'C': 0.25}",0.8616947805891699,4.0,0.3518670980378974,4.0,0.8361394103374054,8.0,0.9131177239249227,0.9072892578007054,0.9402867078077609
3,"{'kernel': 'linear', 'C': 0.5}",0.8483400562278449,5.0,0.3239474489135442,6.0,0.8227444089581002,10.0,0.91667112140651,0.9120416296659428,0.9390666774872358
4,"{'kernel': 'linear', 'C': 1}",0.8330039115022615,7.0,0.3048356015440655,8.0,0.8144769269149676,11.0,0.9202066999287242,0.9161989623137579,0.9418406460514417
5,"{'kernel': 'linear', 'C': 2}",0.8193876054272093,8.0,0.29049489048598065,10.0,0.8082287935096252,12.0,0.9308253148016157,0.9274054984119052,0.9460724407094483
6,"{'kernel': 'rbf', 'C': 0.01}",0.7958837550421708,12.0,0.2748515603964126,12.0,0.8261436931441418,9.0,0.7919428605369446,0.7878801507418429,0.838557469536099
7,"{'kernel': 'rbf', 'C': 0.1}",0.7971274905268305,11.0,0.28181190917859755,11.0,0.8501065424061816,7.0,0.8101879900213829,0.8092201656517377,0.8710957165663713
8,"{'kernel': 'rbf', 'C': 0.25}",0.8055359980442489,10.0,0.29486500038637214,9.0,0.8634804211542646,5.0,0.8308936208125445,0.8294814099451691,0.8954697730519786
9,"{'kernel': 'rbf', 'C': 0.5}",0.8179097909790979,9.0,0.31443680539823715,7.0,0.86653585043542,4.0,0.8551110715134238,0.8518752586172615,0.9178979492447962
10,"{'kernel': 'rbf', 'C': 1}",0.8453722038870554,6.0,0.34889149096616107,5.0,0.8730451290135832,2.0,0.9011344737467333,0.8944552843139435,0.9336598905123941
11,"{'kernel': 'rbf', 'C': 2}",0.8649126023713481,3.0,0.3668445867092333,3.0,0.8802700402329666,1.0,0.9240229270610596,0.9180056220900292,0.9495088723409786
