,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8364545899034347,55.0,0.3268493758047938,61.0,0.866463200563896,58.0,0.9757573057733427,0.9752136710067045,0.9972048499892553
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8248392617039482,76.0,0.31373038141584614,76.0,0.8725593594909133,33.0,0.9743986101211688,0.973968092330588,0.9971836522259574
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.866149614961496,10.0,0.37792194812204183,7.0,0.8697301928890029,44.0,0.9400867189356144,0.9376924507171285,0.9840287233560201
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8446259625962597,46.0,0.34268593070782494,42.0,0.8819682358365452,5.0,0.9730339748158707,0.97243918623467,0.9945960411164126
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8320064784256204,61.0,0.32496326588542424,64.0,0.8670823862753325,50.0,0.9733086837728676,0.9728248035137541,0.9961428946232719
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.82830155237746,71.0,0.323944170405314,67.0,0.8802540916143438,12.0,0.9763052387740554,0.975888128947728,0.9972204235861721
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.826076274294096,75.0,0.3154455403910489,75.0,0.8605136583571635,72.0,0.9746673794250416,0.9740930916503097,0.9969729573107434
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8574886933137756,26.0,0.3575536048900659,31.0,0.880472426527726,11.0,0.9403569731527679,0.9379238137333423,0.9835426922587678
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8429018457401296,48.0,0.3352439180237319,50.0,0.8727495012161196,30.0,0.974401579947731,0.9738303701539198,0.9948202380175225
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8372075540887423,53.0,0.3359637521389373,49.0,0.8669870814813088,54.0,0.9749435732953196,0.9744408823793729,0.9967692257709426
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8290380149126022,68.0,0.3251906330760916,63.0,0.8801884548287331,13.0,0.9746658945117606,0.9741671306928925,0.9971669659142652
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8243295440655178,77.0,0.30956362086325373,79.0,0.8635658789734345,65.0,0.9743956402946068,0.9739305037800365,0.997339169859248
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8592360347145827,24.0,0.3606918305478526,26.0,0.8595541526145924,73.0,0.9414379900213827,0.939070686971758,0.9836726017969616
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8471048771543821,40.0,0.3509462741603605,35.0,0.8850529551123646,1.0,0.9722187574245664,0.9716180972902857,0.9948885126738143
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8411624495782911,50.0,0.3367918569143556,48.0,0.8729280556462141,29.0,0.9741268709907341,0.973531871182184,0.9963830737899663
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8315212076763231,62.0,0.33130752228474536,55.0,0.8613016956061689,68.0,0.9741268709907341,0.9736350643787558,0.9970622840260839
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8288008800880087,69.0,0.31552093351266225,74.0,0.8661458195726613,59.0,0.9752182822523163,0.9747972860261314,0.9970223121556124
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8465902701381249,41.0,0.3519460667139771,33.0,0.8678481369021718,49.0,0.9063212758374911,0.9025708051487487,0.9548478297983577
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8711013323554578,3.0,0.38493630213325364,3.0,0.8788194638712753,14.0,0.9458051199809929,0.9436442555445759,0.9850110909951049
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8681292018090698,6.0,0.37121769888234624,15.0,0.881133542625057,7.0,0.9624183297695413,0.9611268506233441,0.992649108789552
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8223664588681091,78.0,0.3111128085634286,77.0,0.8704620712174664,37.0,0.9776654193395105,0.9773746002027514,0.9971177566854472
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8282948294829483,72.0,0.33128689799203265,56.0,0.8704539208525011,38.0,0.9757587906866239,0.9753465455507639,0.997383685550248
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8510518274049627,35.0,0.34900243742302894,36.0,0.8588449429693006,74.0,0.9095836303159895,0.9056690226534002,0.9579003633666412
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8631817626207064,14.0,0.36921586990374544,17.0,0.8645051978104666,63.0,0.9515294606794964,0.949789921683305,0.9863604804498483
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8500690624618017,36.0,0.3471675717722416,38.0,0.8664985096382984,57.0,0.9681233665953908,0.9673100586320048,0.9918225339195963
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8347378071140448,57.0,0.3270473656699405,60.0,0.8740450547059556,27.0,0.9743971252078879,0.97390996166415,0.9964827425082475
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8265591003544799,74.0,0.31764592694716576,71.0,0.8548465636526587,79.0,0.9752049180327867,0.9746727901178988,0.99674884940212
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8688668866886688,5.0,0.374454508870114,10.0,0.8606491289332856,71.0,0.9117545735329056,0.9072064774731867,0.9575211019530524
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8612040092898179,17.0,0.36758975791084736,19.0,0.8786040114139105,16.0,0.9455304110239963,0.9434648245652442,0.9862985865724694
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8557615205965039,29.0,0.358654019041542,30.0,0.8778325144924157,17.0,0.9659568781183181,0.964887061964426,0.9910165134034361
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8285484659577069,70.0,0.3213842035638724,68.0,0.8610842786105412,70.0,0.9743986101211689,0.9739829529402495,0.9965064488630159
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8384366214399218,52.0,0.33901971569280864,46.0,0.8759779830870011,20.0,0.9738551318602994,0.973275599579899,0.996889982974335
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8626830460823859,16.0,0.3717199635342402,13.0,0.8705607530422416,36.0,0.9084803397481587,0.9043800989444998,0.9567036877085758
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8673964063072974,9.0,0.37997003540617846,5.0,0.8810797902031787,8.0,0.9471653005464482,0.9454035334954091,0.9859133773473765
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8577459968219046,25.0,0.3647077749104779,20.0,0.8833310158743111,2.0,0.9673185435970539,0.9665194953514453,0.9920628183073374
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.8327533308886444,60.0,0.32893515590780836,59.0,0.8670025492858697,53.0,0.9771160014255168,0.9767098423376005,0.9969435701219304
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.8070229800757854,80.0,0.29498655037288013,80.0,0.8515241579116417,80.0,0.9776639344262297,0.977411735783521,0.9972819978314691
