,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8490728517296174,12.0,0.3593835584657625,10.0,0.8842700514033943,18.0,0.8548586362556426,0.852147438206385,0.9022997836986905
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8438846106832907,20.0,0.34477779442284284,22.0,0.8861011759060673,11.0,0.9771234259919221,0.9766636267810762,0.9939359286766904
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8428920669844763,21.0,0.3459959009024689,20.0,0.8904812786869535,6.0,0.9763052387740556,0.975761457872173,0.9932909326559333
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8456142280894756,19.0,0.3464307605420624,19.0,0.8839675448889304,19.0,0.9760334996436206,0.9755702912548314,0.9936768499401744
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8325143625473658,31.0,0.3314608208590421,28.0,0.8883446089897011,10.0,0.9771204561653599,0.9766759552795449,0.9946937838397236
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8617039481725952,3.0,0.370017134986502,3.0,0.891520141414377,4.0,0.957515146115467,0.9555974977325862,0.9861810541780753
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8478382838283828,13.0,0.35667014989586127,12.0,0.8891011933902151,7.0,0.9594217747683536,0.9576913302982174,0.9868433150498843
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8589695636230289,4.0,0.3750996722218581,1.0,0.8856106225263168,12.0,0.8594826562128771,0.855449162743368,0.904397014103988
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8565053171983864,5.0,0.36934387087482456,5.0,0.8845220805358697,16.0,0.8619253385602279,0.8586803823082031,0.9032766446079605
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8545196186285295,8.0,0.3584214290803914,11.0,0.8918075257599776,2.0,0.9765784628177713,0.9760332555255914,0.993993752140053
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8421519374159638,24.0,0.34499550280948765,21.0,0.8912926677960131,5.0,0.9771219410786409,0.9766393843325689,0.9948399710650412
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8456166727783889,18.0,0.34657135428076863,18.0,0.8848212763945874,15.0,0.9773951651223568,0.9769675328851071,0.9941743356669439
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.842395795135069,23.0,0.34056969444191343,24.0,0.8917379582789382,3.0,0.9760305298170587,0.9754833136092984,0.9940072743675504
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8508055249969442,11.0,0.35197581960420016,14.0,0.8788592119765118,25.0,0.9564192801140413,0.9544319059883831,0.9835360404011565
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8401735729128468,28.0,0.3408671237932634,23.0,0.8888560656393757,8.0,0.9594217747683536,0.9577002276567461,0.9851687206785193
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8619429165138734,1.0,0.36981013547030844,4.0,0.8832772302649303,20.0,0.8611279401282965,0.8563730108920959,0.9044889909697093
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8542879843539909,9.0,0.360912725547617,9.0,0.8843311997816423,17.0,0.8463901758137325,0.8437211645640073,0.8961203203869921
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8478321721060995,14.0,0.3524342270863402,13.0,0.8937992543011003,1.0,0.9765754929912094,0.9760818384753615,0.9935981969430783
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8211147781444812,32.0,0.3152839387631153,32.0,0.8852855234171019,13.0,0.9787538607745307,0.9784536420563155,0.994310051457731
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8463684146192397,16.0,0.34673094879307376,17.0,0.880595369226346,22.0,0.9771204561653599,0.9767239387565873,0.9943432217533015
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8401802958073585,27.0,0.33950458351228163,26.0,0.8793007870780493,24.0,0.976572523164647,0.9761225535435359,0.993798286890933
