,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.9101876298740985,4.0,0.45591562317276046,5.0,0.8890521981135253,2.0,0.8273372535043955,0.8121339246155443,0.8828037721655324
1,"{'kernel': 'linear', 'C': 0.1}",0.9094505561667278,5.0,0.4569067924248678,4.0,0.8837003822552736,8.0,0.8404119149441673,0.8247604662524275,0.8903893600675019
2,"{'kernel': 'linear', 'C': 0.25}",0.910931426475981,3.0,0.4600050131309922,3.0,0.8833778701523581,9.0,0.8398431931575197,0.8252170506421264,0.8864434298260253
3,"{'kernel': 'linear', 'C': 0.5}",0.906969196919692,6.0,0.44914309075202385,6.0,0.8765460446648742,12.0,0.8450552387740558,0.8303570977697046,0.8874485486279783
4,"{'kernel': 'linear', 'C': 1}",0.9134030069673635,1.0,0.4665735074659363,1.0,0.8818377539086782,10.0,0.8453344024708956,0.8291214200819612,0.8828528679708247
5,"{'kernel': 'linear', 'C': 2}",0.9126604327099377,2.0,0.4616070395754345,2.0,0.8865119457201397,5.0,0.8409628177714421,0.8251975710054296,0.8861419593995569
6,"{'kernel': 'rbf', 'C': 0.01}",0.8849553844273317,9.0,0.4005724000974064,9.0,0.8814838318581893,11.0,0.8202705511998098,0.8083513665921641,0.8799342864398636
7,"{'kernel': 'rbf', 'C': 0.1}",0.8676359858208043,12.0,0.37655346568290876,12.0,0.8879214448575883,3.0,0.8387889047279637,0.8320803407535295,0.8956641457838256
8,"{'kernel': 'rbf', 'C': 0.25}",0.8693643808825327,11.0,0.38400543849611324,11.0,0.8859309280650359,7.0,0.8461332858161084,0.8382052432373055,0.902762213529923
9,"{'kernel': 'rbf', 'C': 0.5}",0.8797598093142647,10.0,0.39720812208470757,10.0,0.8861978786224564,6.0,0.8515725231646473,0.8425063168563989,0.9084859757331655
10,"{'kernel': 'rbf', 'C': 1}",0.8871757731328689,8.0,0.4091857716513324,8.0,0.8892670313406587,1.0,0.8575656331670232,0.8481624776969386,0.915446551631292
11,"{'kernel': 'rbf', 'C': 2}",0.8990502383571691,7.0,0.4432805602049782,7.0,0.8868950913902877,4.0,0.8733755048705156,0.8617797288214799,0.9207377280613709
