,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
15,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8129654076518763,65.0,0.29936571113476396,67.0,0.8380104464544738,80.0,0.9210308267997152,0.9181230053014623,0.9635286973127085
16,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8295306197286395,51.0,0.32009734473622103,53.0,0.8478929384117659,79.0,0.9357106794963176,0.9338238665144377,0.9758577593718384
17,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8456178951228456,31.0,0.34111124415765853,30.0,0.8628860443151911,65.0,0.9545260156806842,0.9530328267651438,0.9889902968413973
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.840907590759076,36.0,0.3384954582884965,34.0,0.8764716285706514,30.0,0.9912850439534331,0.9911996306555289,0.9995569349426224
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8243423786823127,58.0,0.3143033915425041,58.0,0.8676546877590244,55.0,0.9967331907816585,0.9967183008547096,0.9999644586588289
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.852804058183596,18.0,0.3569002465667549,16.0,0.8681649456113496,51.0,0.9504365645046329,0.9486622624005852,0.9854032433981088
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8790105121623274,1.0,0.3987307500556661,1.0,0.8850707428043018,5.0,0.9828344024708955,0.982515421570298,0.9996794481820934
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8518017357291285,25.0,0.34225954543006526,29.0,0.8682555191626259,50.0,0.994828047042053,0.994792978288182,0.9999777826156526
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8275467546754675,54.0,0.32658813680913695,47.0,0.8792226515551826,21.0,0.9989085887384178,0.998907099745796,0.9999955209173162
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8055402762498473,72.0,0.3002971478134052,65.0,0.8721477429907996,43.0,0.9994550368258495,0.9994535478332278,0.9999970301293386
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.866394695025058,5.0,0.36420299675887896,11.0,0.8622523621407332,66.0,0.95260899263483,0.950896815691039,0.9908629055365555
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.858729984109522,13.0,0.36042502297361295,14.0,0.8723184206504622,42.0,0.9899204086481349,0.9898055033370499,0.9998143588069658
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8404210976653221,37.0,0.33447394747460696,39.0,0.8862353311238552,3.0,0.9964599667379426,0.9964383233279323,0.999994060258677
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.803318054027625,76.0,0.2954016625430934,73.0,0.8830327209348707,12.0,0.9991818127821336,0.999179575230488,0.9999985069724386
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.804059405940594,74.0,0.29231783957251384,76.0,0.8766812918324423,28.0,0.9994535519125683,0.9994520547945205,0.9999985069724386
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8602212443466568,11.0,0.36324336898635223,13.0,0.8751899887389138,37.0,0.9550650392017106,0.9535484947040826,0.9911614665525701
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8562510695513996,14.0,0.3603206178635618,15.0,0.8833249636070702,11.0,0.9915552981705869,0.9914597548464812,0.9997362155983447
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8446253514240313,32.0,0.33983473636412354,32.0,0.8700579405228147,48.0,0.9964614516512237,0.9964458376752816,0.9999970463137997
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8248478181151448,57.0,0.3137626743003701,59.0,0.8765605006553319,29.0,0.9991832976954147,0.9991810682691951,0.9999985231569
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8077765554333212,69.0,0.29864370338316554,69.0,0.8775633120415266,23.0,0.9991832976954147,0.999182561307902,0.9999955371017772
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8597103043637697,12.0,0.36495183382707097,10.0,0.8622104123280078,67.0,0.9501470064148254,0.9485175360257017,0.9883896708955897
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8520504828260604,22.0,0.3455938651655731,26.0,0.8844061314963323,6.0,0.9899263483012591,0.9898161737241553,0.999738327692568
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8468469624740254,29.0,0.3445595303448114,28.0,0.8713818741840731,44.0,0.995641779520076,0.9956193873149493,0.9999910418346323
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8124673022857841,66.0,0.30162641775408056,64.0,0.8779366673984106,22.0,0.9994535519125683,0.9994520547945207,0.9999985069724386
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8065175406429532,70.0,0.2995963061621105,66.0,0.8827425083664886,13.0,0.9991818127821336,0.999179575230488,0.9999985069724386
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8557578535631342,15.0,0.35059193434363844,21.0,0.8677191832183263,53.0,0.9648669517700167,0.9636990021953824,0.995011916058646
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8463635252414129,30.0,0.3482054250673583,23.0,0.8883346284553856,1.0,0.9953700403896415,0.9953439341143617,0.9999734168241966
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8401717393961619,38.0,0.33842455463496773,35.0,0.8873655355718222,2.0,0.9975484081729628,0.9975387174655402,0.9999925996000381
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8062834616795012,71.0,0.29594285642263257,71.0,0.8657114267323551,59.0,1.0,1.0,1.0
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8104803813714705,68.0,0.2935701350659334,75.0,0.8705360526363505,46.0,0.9997282608695652,0.9997275204359675,1.0
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8545269526952695,16.0,0.3638689314199931,12.0,0.8835688423745804,10.0,0.9705808980755524,0.969868611018619,0.9971830655282178
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.851795624006845,26.0,0.3530748470600994,18.0,0.882473948619918,15.0,0.9961882276075078,0.9961658437638995,0.9999881205173541
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8332526585991932,47.0,0.33605740143812485,37.0,0.8842642476376973,7.0,0.9989085887384176,0.9989056026277481,1.0
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8228517296174062,59.0,0.31704467830098887,56.0,0.8775100898102387,24.0,1.0,1.0,1.0
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8035594670578169,75.0,0.29540395697085936,72.0,0.8737526412395354,41.0,0.9991847826086957,0.999182561307902,0.9999970463137997
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8525436988143259,21.0,0.3461205592718168,25.0,0.8660416002916614,58.0,0.9708556070325493,0.9700318929926306,0.9968243423721617
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8468659088131034,28.0,0.347441968137005,24.0,0.8771619909522773,25.0,0.9956462342599194,0.9956149084016651,0.9999852315689981
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8349896100721184,45.0,0.3278150686204004,45.0,0.8839194165345642,9.0,0.9980933713471133,0.9980881639356503,0.9999985231569
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8186535875809803,61.0,0.30938382445183177,62.0,0.8762836926001907,32.0,0.9994550368258495,0.9994535478332276,1.0
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7973805158293608,79.0,0.29228219047224274,77.0,0.8640666945765467,62.0,0.9997282608695652,0.9997275204359675,1.0
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8530246913580246,17.0,0.3447583723166758,27.0,0.8656455414452008,60.0,0.9675947374673319,0.9667803572047132,0.9964561390908427
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8475956484537341,27.0,0.35285098246650703,19.0,0.8852617441667702,4.0,0.9967317058683773,0.9967153066186143,0.9999761115590193
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8409167583425008,35.0,0.3342392930967825,40.0,0.8823227868306809,17.0,0.9983651104775481,0.998360643499683,1.0
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8179165138736095,63.0,0.3055222935684313,63.0,0.8676749288977993,54.0,0.9994550368258495,0.9994550246872332,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.7983681701503483,78.0,0.2881004985810794,78.0,0.8607854259591672,71.0,0.9994565217391305,0.9994565217391305,0.999992615784499
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8396785234078964,40.0,0.32693780364031333,46.0,0.852213955296272,77.0,0.9414513542409123,0.9390958174359161,0.978048119884934
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8636872020535387,6.0,0.3659008586710023,9.0,0.8681529487338887,52.0,0.9719470182941317,0.9711959035049034,0.9971273136758754
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8693686590881311,3.0,0.3809684121320231,4.0,0.8768144433306395,27.0,0.9831076265146116,0.9828000651624131,0.9995290570099311
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8302713604693803,49.0,0.3201470255558144,52.0,0.8691656726604915,49.0,0.9997282608695652,0.9997275204359675,1.0
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.7936517540642953,80.0,0.27354629753115,80.0,0.8536257330390814,76.0,0.9991847826086957,0.9991810723485356,0.9999985231569
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.852780222466691,19.0,0.3505513317326758,22.0,0.8636233273498692,63.0,0.9411707056307911,0.9389551639100968,0.9802242743660262
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8666385527441633,4.0,0.3821646319761781,3.0,0.8761031485388433,33.0,0.9752138275124732,0.9746465046061221,0.9977839504695021
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.863682312675712,7.0,0.37227218204474255,5.0,0.882588831612116,14.0,0.9910147897362794,0.9909241690911795,0.9997149571543427
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8263341889744531,55.0,0.31979895513579637,54.0,0.8663550036392931,57.0,0.9997282608695652,0.9997275204359675,1.0
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8181585380760298,62.0,0.3112190800523861,61.0,0.8809677378621161,18.0,1.0,1.0,1.0
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8278162816281627,53.0,0.3219168751435399,51.0,0.8617628448586243,68.0,0.9389893680209076,0.9370358745981606,0.9818774727916189
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8518054027624984,24.0,0.3533760543898126,17.0,0.8823558828652762,16.0,0.9749391185554763,0.9743773783709736,0.9980491024801699
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8614539787312065,9.0,0.3665831809115877,6.0,0.8757105622383854,34.0,0.9912865288667142,0.9912132284470934,0.9997148924164982
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8191406918469625,60.0,0.31137303850753456,60.0,0.8739838019084918,39.0,0.9989115585649799,0.9989085887051623,0.9999970463137997
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.805530497494194,73.0,0.2964056789510292,70.0,0.8764314457900764,31.0,0.9989130434782609,0.9989100817438693,0.9999985231569
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8391816403862608,41.0,0.3255837384352776,48.0,0.8642925144859401,61.0,0.9381786053694465,0.9358227126978642,0.9792915165983459
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8701014545899035,2.0,0.3823281497677993,2.0,0.8808070820187843,19.0,0.9757602755999049,0.9752421595588945,0.9976421735318839
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8619484170639286,8.0,0.3662648797905278,8.0,0.88410255326837,8.0,0.9910118199097171,0.9909104625856315,0.9996829521399715
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.825829360713849,56.0,0.31746571618275576,55.0,0.873844998821439,40.0,0.9997282608695652,0.9997275204359675,1.0
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.8114784256203398,67.0,0.29882172828202375,68.0,0.8664644204069791,56.0,0.9994550368258495,0.9994535478332276,0.9999985231569
