,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
10,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.01}",0.8329806869575848,28.0,0.3089582504973904,30.0,0.8160194027091363,78.0,0.8461243763364219,0.8363313396472343,0.8815399831634328
11,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.05}",0.8384305097176383,18.0,0.3185437855865371,13.0,0.8334941219266755,63.0,0.8570162152530292,0.8488601968061985,0.9059282292760859
12,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.1}",0.8317620095342868,31.0,0.30588141707511163,35.0,0.845855718708556,25.0,0.8561995129484439,0.8487276546057567,0.9208711700897215
13,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.5}",0.8389310597726439,16.0,0.31859121675974106,12.0,0.8522234703961,8.0,0.9090342124019957,0.9038097180762019,0.952564343366902
14,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 1}",0.8305194963940838,34.0,0.30323226259539543,40.0,0.8396176224991192,46.0,0.930558030411024,0.9267381494427621,0.96504490521173
15,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8320070895978487,30.0,0.29684437161298893,50.0,0.8298816485090554,67.0,0.8502034331195059,0.8412535121704907,0.8892190370779425
16,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8245911257792446,43.0,0.29628415665233393,51.0,0.8394307614799619,47.0,0.8567533856022809,0.848971967373001,0.9080846668059218
17,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8290453489793423,37.0,0.30499292765562636,37.0,0.8419071862113535,38.0,0.8605651579947731,0.8544198216445494,0.9191628389225484
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8176561545043393,58.0,0.2831910716036735,71.0,0.8511616289656636,9.0,0.9153064861012116,0.9111221747523389,0.9554528703095014
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8102438577191051,73.0,0.27474091365460723,76.0,0.8244586438388455,72.0,0.9310985388453314,0.9275391698030322,0.9662293334221811
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8391865297640875,15.0,0.31246927582394424,26.0,0.8409043699684506,42.0,0.8643665359942979,0.856832272050221,0.9212121671155347
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8416550543943284,9.0,0.3226590158896298,5.0,0.856314529456256,3.0,0.9049566405321929,0.8997248456638898,0.9534221746647787
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8272973964063073,41.0,0.3070826232429309,32.0,0.8363367399900016,56.0,0.9248292349726777,0.9207514125030285,0.9666521434721449
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8114607016257182,69.0,0.29437991746087183,56.0,0.8464840487911331,24.0,0.9430892135899264,0.9401423877531103,0.9757337692892669
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8107260726072607,72.0,0.2723284165993124,78.0,0.8068753124481951,80.0,0.9417156688049418,0.9386964603356655,0.9783871828896953
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8406667889011125,11.0,0.3232630493352453,4.0,0.8479181512003189,17.0,0.8611012116892374,0.8521266457102759,0.9218384941619661
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8367033370003666,22.0,0.31512921687769246,20.0,0.8554115169376063,4.0,0.9084892492278449,0.903268378756349,0.9548903550652386
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8109668744652243,71.0,0.2901420599916268,61.0,0.8466075079196713,22.0,0.9310970539320504,0.9279528170599598,0.9643376107020668
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8188931670944873,56.0,0.28747444183341775,66.0,0.824682517827355,71.0,0.9436252672843907,0.9406584318958722,0.9771138406897115
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8151772399462169,61.0,0.29567774420491094,52.0,0.8429508530321398,33.0,0.9455304110239962,0.9426914968887404,0.9800830640168448
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8416574990832416,8.0,0.31543985964375487,18.0,0.8453212291226325,26.0,0.8548482418626753,0.8475221917051291,0.9190862494221926
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8151656276738783,62.0,0.2905376637391256,60.0,0.8444131567240147,29.0,0.9123039914468996,0.907620573033797,0.9557731268381666
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8295397873120646,35.0,0.31276075877716425,25.0,0.8574046158797506,2.0,0.9256548467569494,0.9218846407740442,0.9652242223376142
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8127099376604328,66.0,0.2778738449169148,73.0,0.8206603948762382,74.0,0.9452557020669993,0.9423326383854157,0.9761777001932638
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.815184574012957,60.0,0.2925384610292413,58.0,0.8385554961418313,49.0,0.9438925516749821,0.9409119772536993,0.9795778380164301
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8396766898912114,14.0,0.317815700888557,16.0,0.8394012326971694,48.0,0.8624599073414112,0.8557381355037851,0.9184301913443236
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8428939005011612,6.0,0.3216075375137145,6.0,0.8441599498399229,30.0,0.9087698978379664,0.9032894768997775,0.9549308608906284
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8290355702236889,38.0,0.3061842258095163,34.0,0.8421790946578807,36.0,0.9286350677120456,0.9249046866500523,0.964890917120262
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.820869086908691,50.0,0.2931600474048256,57.0,0.8365987310394131,55.0,0.94308030411024,0.9400791607094228,0.9776145551944205
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8203832049871653,52.0,0.29719593984118364,49.0,0.8309417374774648,66.0,0.9425397956759326,0.9394738089604395,0.9783445567235038
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8443747708104145,4.0,0.31948237357019743,10.0,0.8471598321457063,21.0,0.8758152173913045,0.868954671375023,0.9360011479289874
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8287929348490403,39.0,0.3042760859456302,38.0,0.847946830868716,16.0,0.927285281539558,0.9233562483085442,0.9625308449368953
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8245795135069063,44.0,0.3004011255942474,44.0,0.8331712318100107,65.0,0.9398194345450225,0.9366447275354781,0.9706676594876595
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8146864686468647,63.0,0.2955241983956377,53.0,0.8410462611121471,41.0,0.9441702304585411,0.9412660984989483,0.9799199112868567
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8112229556288962,70.0,0.28591780262763433,70.0,0.8344883984585458,61.0,0.9436237823711096,0.9406695626115708,0.9783219184990687
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8399181029214032,13.0,0.3153903957838289,19.0,0.8494342947348109,11.0,0.8815261938702779,0.875157892341093,0.9361189110070761
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8324941938638307,29.0,0.31314074059141195,23.0,0.834989210823853,59.0,0.9270016631028748,0.9231919150460595,0.964146499161181
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.808995232856619,74.0,0.2868033964035228,68.0,0.8429439233197087,34.0,0.9422591470658114,0.9393494246750789,0.972703797168452
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8191413030191909,55.0,0.2915430450022443,59.0,0.8407791090013573,43.0,0.9436267521976716,0.9406834811308112,0.9802335481945346
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.803303385894145,78.0,0.26783645994701943,80.0,0.8182027623658253,76.0,0.9417141838916606,0.939052199789481,0.9791527499704922
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8349676078718984,27.0,0.3144141076752162,21.0,0.8496354741377077,10.0,0.8749792112140652,0.8681974641569079,0.934900187923555
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8357187385405208,25.0,0.3128980931504882,24.0,0.8441189551797113,31.0,0.9308297695414589,0.9272462578015291,0.9649077490480045
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8258134702359123,42.0,0.3041015755696027,39.0,0.8436862872800882,32.0,0.940083749109052,0.9368012241283978,0.971813790897313
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8082544921158782,76.0,0.27393926856336054,77.0,0.8189274932394628,75.0,0.9441732002851033,0.941276334806784,0.9794366841144155
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8010701625718127,80.0,0.2707400789144211,79.0,0.8090960371855443,79.0,0.9447122238061297,0.9419255138180244,0.9792114716934955
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8376854907712994,21.0,0.3157378157267295,17.0,0.8527757711480479,7.0,0.8774486220004751,0.8706717407921631,0.9356835012879973
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8201356802346902,53.0,0.2868342595216963,67.0,0.8248882196345683,70.0,0.9283766928011404,0.9246245959891939,0.9653199663461285
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.822604204864931,45.0,0.2973149354543185,48.0,0.8450844031041485,27.0,0.941720123544785,0.9385697537894625,0.9697478735876001
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.821361691724728,47.0,0.2995956676239831,46.0,0.8337087317452546,62.0,0.9428130197196483,0.939749060769336,0.9789847095332519
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8028132257670212,79.0,0.27628005334358097,75.0,0.8177460051960296,77.0,0.9425353409360893,0.9398743512783051,0.9794754745633261
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8404180418041804,12.0,0.3212211541874844,7.0,0.8334514201337084,64.0,0.8589332382988835,0.8508176734797693,0.9091022603435341
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.835969930326366,24.0,0.31162149851117815,27.0,0.8465947938683742,23.0,0.8842599192207177,0.8782993559091787,0.9401077993505442
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8295367314509228,36.0,0.3053478525573494,36.0,0.8491025977881905,12.0,0.907679971489665,0.9027376207335107,0.9538040903740873
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8119606405084954,68.0,0.29000392136009945,62.0,0.8401015262365826,45.0,0.9458036350677123,0.9430300049900333,0.9726584722102976
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8156771788289939,59.0,0.28788182725019196,65.0,0.8384522376795038,50.0,0.9422636018056547,0.9391070064092009,0.9776263820665433
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8379366825571445,20.0,0.30708285386843615,31.0,0.834705035952588,60.0,0.8573057733428368,0.8493629829280055,0.9107605647681565
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8523010634396775,1.0,0.33621231974867105,2.0,0.8546350289395024,6.0,0.8880642670468045,0.8817492587906963,0.9406305047012447
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8362009534286761,23.0,0.31113544607714194,28.0,0.8477326670577936,18.0,0.9090356973152767,0.9044085588517324,0.9554250976419564
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8193918836328077,54.0,0.29815565987049947,47.0,0.835783609550489,57.0,0.9425368258493705,0.9397667174954387,0.9726008550877892
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8089891211343356,75.0,0.2769978431100835,74.0,0.82240816208582,73.0,0.9455304110239963,0.942552694066458,0.976592846878847
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8381860408263048,19.0,0.31851162596295124,14.0,0.8488955369122737,14.0,0.8523907103825138,0.8437842525719199,0.9029239825546362
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8446253514240313,3.0,0.31883298755539646,11.0,0.8630112996161259,1.0,0.8867055713946307,0.8798257455423897,0.9418417992935184
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8221152670822638,46.0,0.3014494593214417,41.0,0.8417087921303203,40.0,0.9114887740555953,0.9076983232323699,0.955821664433899
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8042928737318178,77.0,0.28068233738943504,72.0,0.8354970791759916,58.0,0.9428085649798053,0.9399057298656552,0.9729619290478446
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8124679134580125,67.0,0.28893329761250813,63.0,0.838309588889407,51.0,0.9455304110239962,0.9425965901366107,0.9756595144525493
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8493307664099742,2.0,0.33653663504103093,1.0,0.8250083073985142,69.0,0.8523818009028272,0.8424099637476392,0.9015776357785794
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8421409363158538,7.0,0.32338037780332285,3.0,0.8552335485502406,5.0,0.8848137918745547,0.8783743008857854,0.9431781681949595
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8211184451778513,48.0,0.30067073504682096,43.0,0.8450407591098885,28.0,0.9090446067949631,0.9051845478041661,0.9541674787120801
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.8211178340056227,49.0,0.288823244815888,64.0,0.8370367461742093,54.0,0.9433520432406748,0.9401038265182636,0.9715662921647634
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.813927392739274,64.0,0.28666140653459093,69.0,0.8273298970507479,68.0,0.9436208125445475,0.9407896562857507,0.9773371150765386
