,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.7985888033247769,44.0,0.2847400105044039,36.0,0.8530660347118613,46.0,0.961874851508672,0.9607731946120277,0.9878567935008398
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8258263048527075,12.0,0.31686737518844704,14.0,0.8775879784504642,3.0,0.9901936326918508,0.9900885407671762,0.9998919476867698
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8290441266348857,7.0,0.32216546833250226,9.0,0.8695315349268515,17.0,0.9967331907816585,0.996716799657321,0.9999763219570138
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.784009900990099,62.0,0.2706881510656793,52.0,0.8567821559378757,38.0,0.9997282608695652,0.9997275204359675,0.9999985231569
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.7785680234690137,68.0,0.26474884179705,62.0,0.8594773356878653,34.0,0.9994550368258495,0.9994535478332276,0.9999970301293384
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8211190563500794,22.0,0.32079367069447984,10.0,0.8657506203634631,24.0,0.967321513423616,0.9663293217452316,0.9919232748694503
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8285411318909668,8.0,0.32033133736405234,11.0,0.8740195569905506,10.0,0.9953715253029223,0.9953439093682382,0.9999585512864282
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8124666911135557,28.0,0.3024410357414636,27.0,0.873552187914439,11.0,0.9989100736516988,0.9989085887051621,0.9999985069724386
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.7701540154015402,75.0,0.2521753192172248,75.0,0.847485165186342,49.0,0.9997267759562842,0.9997260273972604,0.9999985069724386
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.767672044982276,79.0,0.24779357623313175,78.0,0.833355154521012,69.0,0.9997282608695652,0.9997275204359675,0.9999970463137997
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8238357169050238,15.0,0.3195581863679914,12.0,0.8678671816719508,20.0,0.9724860418151579,0.9717722855187463,0.9962469169615892
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8238479403495905,14.0,0.31547175464572585,17.0,0.8640838047577605,28.0,0.9964629365645047,0.9964413340158744,0.9999837385414369
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8134500672289452,26.0,0.3072516302555669,24.0,0.8786729491418521,2.0,0.9994565217391305,0.9994550408719347,0.9999985231569
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.7845141180784745,61.0,0.2730025647665493,49.0,0.8558331253043537,41.0,0.9997282608695652,0.9997275204359675,0.9999985231569
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.7689280039115022,76.0,0.24996099917591766,76.0,0.8429950555477849,58.0,0.9997282608695652,0.9997275204359675,0.9999985231569
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8231035325754796,20.0,0.3111709585727618,21.0,0.870253145365794,15.0,0.9746733190781658,0.9741158020229264,0.9954103238220139
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8196357413519131,23.0,0.3160566885405828,16.0,0.8751421809272555,7.0,0.9986383345212639,0.9986331271430562,0.9999276346880908
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8102316342745386,31.0,0.298262443863438,30.0,0.8758559315942434,6.0,0.9989115585649799,0.998907099745796,0.9999970301293386
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.788954895489549,55.0,0.2685916685611302,56.0,0.8566230404803349,39.0,0.9994550368258495,0.9994535478332276,0.9999985231569
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7706435643564356,73.0,0.2576265722276855,71.0,0.8413171051302374,60.0,0.9994550368258495,0.9994550246872332,0.9999970301293386
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8253269771421585,13.0,0.30955926519792065,22.0,0.8601114598227237,33.0,0.9746718341648846,0.974070422545277,0.9960832908250887
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8146876909913214,24.0,0.2990857235528089,29.0,0.8581601447557918,35.0,0.9970034449988121,0.9969892709954303,0.9999925996000378
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.813200708959785,27.0,0.302554201736722,26.0,0.8719190487199013,12.0,0.9991818127821336,0.999179575230488,0.9999985069724386
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.7847426964918714,60.0,0.2734014285386043,48.0,0.8542178272255377,43.0,0.9997282608695652,0.9997275204359675,1.0
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.783017968463513,63.0,0.2622426783041783,65.0,0.8333740972999294,68.0,0.9991832976954147,0.9991825491363908,0.9999940764431381
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.7864753697591981,57.0,0.26567801114018674,60.0,0.8388067004434496,65.0,0.9433461035875507,0.9413969702914364,0.975010617976667
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8265694902823617,11.0,0.32320755420548186,7.0,0.8745428122021218,9.0,0.9667691256830603,0.9656585415929504,0.9937359802877463
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8339909546510207,2.0,0.32301055933486783,8.0,0.869590817519893,16.0,0.9855710976478974,0.9853412032027318,0.9995275437407685
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8008379171250459,39.0,0.2906779232965965,33.0,0.8667069490097496,21.0,0.9991818127821336,0.999179575230488,0.9999985069724386
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.781043270993766,66.0,0.2683635402451519,57.0,0.8477097676810061,48.0,1.0,1.0,1.0
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.810465102065762,30.0,0.27767317516265433,43.0,0.8316475822337747,73.0,0.9436178427179851,0.9418969168819095,0.9774895091088369
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8332459357046815,3.0,0.3272862618818719,4.0,0.8655552860082784,25.0,0.9779445830363507,0.9774664104016978,0.9976750808189365
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8295330644175529,6.0,0.3242418952746805,5.0,0.8713071828764143,14.0,0.9910162746495604,0.9909287141536373,0.9997927726166017
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.7934140080674734,47.0,0.27417847561065495,47.0,0.8535041906911808,45.0,0.9994550368258495,0.9994535478332278,0.9999985069724386
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.7850018335166851,59.0,0.2691396445521117,55.0,0.8375926562694269,66.0,0.9997267759562842,0.9997260273972604,0.9999985069724386
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8001045104510449,41.0,0.2707978991720243,51.0,0.8209673339459259,76.0,0.9406331670230458,0.9385947067398677,0.9786212321586734
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.82334188974453,17.0,0.31797441824660916,13.0,0.8715747081442455,13.0,0.9795779876455215,0.9792209661247193,0.9977391110892802
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8233333333333335,19.0,0.31440714913537543,19.0,0.8679365686453542,19.0,0.9907415656925634,0.9906546754704578,0.9997867843218955
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.7988497738662754,43.0,0.28154671864383574,37.0,0.8544596329883127,42.0,0.9989115585649799,0.9989085887051623,0.9999985231569
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.779063072973964,67.0,0.2664516588729232,59.0,0.8458313032295164,55.0,1.0,1.0,1.0
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.7897109155359979,52.0,0.26036434433819683,68.0,0.832453560970461,72.0,0.9411439771917319,0.9390538118059558,0.9780184536354403
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8233394450556165,18.0,0.3073722464580807,23.0,0.8572792423989286,37.0,0.9801155262532667,0.9797375209810429,0.9976461306546727
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8322540031780956,4.0,0.3298813860121366,2.0,0.8767556876903828,5.0,0.9891096459966737,0.9889836725498574,0.9997678443129706
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.7944108299718862,46.0,0.27969856942572136,42.0,0.8624833018294895,30.0,0.9997282608695652,0.9997275204359675,1.0
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7929201809069797,48.0,0.27277970846183175,50.0,0.8473717489198682,50.0,0.9991847826086957,0.9991810723485356,0.999992615784499
