,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.7676897689768978,30.0,0.24784408416769227,29.0,0.826784118857236,22.0,0.9365422309337136,0.9331634961833842,0.969995016350204
1,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.7535888033247768,32.0,0.2207232159260572,32.0,0.7958264246666354,32.0,0.9359987526728437,0.9328229128156046,0.9723711391972458
2,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.7820382593814937,17.0,0.2520071024140905,27.0,0.8234659870189918,24.0,0.8006860299358518,0.7934599878584738,0.8610180590591605
3,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.770147903679257,26.0,0.23616160934071123,31.0,0.8003012429610117,31.0,0.7859512354478498,0.779046854522568,0.8503801688017948
4,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.7788118811881188,19.0,0.24732994456678076,30.0,0.8225723843715033,26.0,0.9670438346400569,0.9660290704893203,0.9938857200243248
5,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.7716318298496516,24.0,0.24954131706776747,28.0,0.827814704945294,20.0,0.9684069850320741,0.9675829670001113,0.9945252740531115
6,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.7894517785111844,10.0,0.2564223433176145,23.0,0.8135601788175018,30.0,0.9850127702542173,0.9848441179801123,0.9993089102812363
7,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.7874624129079575,12.0,0.2531793875995345,26.0,0.8189054964008559,29.0,0.985288964124495,0.9850881379529687,0.9992567837922799
8,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.7869863097420853,13.0,0.26640520392256745,10.0,0.8500070470828671,9.0,0.9512488120693753,0.9487354510033915,0.9780899975528741
9,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.7743711037770442,22.0,0.2626040087028746,15.0,0.840189591298334,18.0,0.9517937752435257,0.9493139230839706,0.9748926445005839
