,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.817419630851974,2.0,0.28716098999014006,6.0,0.834112243209675,19.0,0.8118169398907102,0.8023276384125941,0.8692324263282625
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.7904394328321722,21.0,0.2665558816687183,25.0,0.832997641744633,21.0,0.8161811000237588,0.8107605048213358,0.871886588382843
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8035716905023836,14.0,0.2866920142188643,7.0,0.8569663846214617,3.0,0.9765740080779283,0.9760050948162526,0.9986229510807403
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.7864790367925683,23.0,0.27397400051497095,21.0,0.8607107937414522,1.0,0.9776654193395103,0.9771442628176482,0.9983388145649043
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8129641853074198,4.0,0.29440144795193074,1.0,0.8560610457398254,4.0,1.0,1.0,1.0
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.803805158293607,13.0,0.28605970431508265,9.0,0.8551478487051369,6.0,1.0,1.0,1.0
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8075088619973109,7.0,0.2907752326215361,4.0,0.8489955138591011,12.0,0.9523387384176762,0.9499217768107376,0.9820866786923121
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.7906863464124191,20.0,0.2731307119849962,22.0,0.8453696165014091,17.0,0.9547843905915896,0.9526112738743038,0.9786578740431994
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.806035936927026,9.0,0.28038846981041543,13.0,0.8264039908214702,26.0,0.8042230933713471,0.7965569592953041,0.865903249473235
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.7961410585502995,19.0,0.2759117992773027,16.0,0.8337527464682022,20.0,0.8156391066761701,0.8110572641726617,0.8706384009807469
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.7854968830216356,24.0,0.26854008486704,24.0,0.8467306861686144,15.0,0.9776609645996673,0.9771139881499458,0.9978661681492798
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.7797970908201931,28.0,0.2643055043725805,27.0,0.8544932503095343,7.0,0.9768487170349252,0.9762899234136997,0.9977838209938135
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8018304608238601,15.0,0.2821742332445331,12.0,0.8485023281437793,14.0,0.9997282608695652,0.9997275204359675,1.0
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.7813017968463514,27.0,0.2704020054748429,23.0,0.8466725894217021,16.0,0.9997282608695652,0.9997275204359675,1.0
