,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.7929269038014912,4.0,0.2629276894609619,12.0,0.8203339747425297,25.0,0.7995530411023997,0.7901007654880401,0.8598580578750401
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.7770883755042173,17.0,0.2639403655041434,9.0,0.8412600031989514,10.0,0.968404015205512,0.9673479595208845,0.9973521053890055
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.7654596015157071,29.0,0.25400414745844146,23.0,0.8399984490913424,13.0,0.9713990852934188,0.9705303336771086,0.9974302607249476
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.7862370125901478,9.0,0.26765483774926047,5.0,0.8433541224706266,8.0,1.0,1.0,1.0
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.7681994866153282,25.0,0.26496588067119264,7.0,0.8462179886301235,3.0,1.0,1.0,1.0
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.7798190930204132,13.0,0.26314145026444413,11.0,0.8395135327303244,14.0,0.9482567118080304,0.9453827314430896,0.9736056344129531
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.7748637085930815,18.0,0.262440402175821,13.0,0.8460224842901696,4.0,0.9482537419814682,0.9454086008482694,0.9734500277430769
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.801350690624618,2.0,0.27555003871341854,2.0,0.826279000211105,22.0,0.812087194107864,0.8021105797024886,0.8670473782873488
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.7892060872753943,7.0,0.25960206949255615,16.0,0.8276713470758736,20.0,0.8134354953670705,0.8049324584164929,0.8738947672968372
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.7830301919080798,11.0,0.2648216319088321,8.0,0.841196918613235,11.0,0.9700433594678071,0.9691020437840759,0.998044943029568
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.7738784989610072,19.0,0.26165048944906233,14.0,0.8533043630719259,1.0,0.9716752791636967,0.9708345862113014,0.997697322502025
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.7852536364747584,10.0,0.26852986585949756,4.0,0.8444000039501223,7.0,1.0,1.0,1.0
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.7672002200220022,27.0,0.2580054868856924,20.0,0.8508532830696465,2.0,1.0,1.0,1.0
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.7788216599437721,15.0,0.2605460895283163,15.0,0.8388380221608334,15.0,0.9468891066761701,0.9438704289691529,0.9743647803198335
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.7684243979953552,24.0,0.25355561208863037,24.0,0.8362394795616789,17.0,0.9479849726775956,0.9451667572680826,0.9689468541140192
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.7924318542965407,5.0,0.25813207124141774,19.0,0.8180678559772472,26.0,0.8025718698028037,0.7911340830693728,0.8597979804939475
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.7904553233101088,6.0,0.2581408734777032,18.0,0.8149264913006652,29.0,0.8000994891898312,0.7913197562765217,0.862054928686837
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.7708935337978243,21.0,0.2583768402521975,17.0,0.8449026408186207,5.0,0.9673185435970539,0.9661701598054178,0.9964412371270119
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.7600281139225034,30.0,0.24721398835816671,27.0,0.8337352841756808,18.0,0.9703106438583987,0.9693783609608092,0.9968387789996612
30,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.7944096076274294,3.0,0.2723293094430073,3.0,0.8404298064893384,12.0,0.9989115585649799,0.9989115626110652,0.9999970463137997
31,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.7696656887911013,23.0,0.2555991210093739,21.0,0.8445532395535456,6.0,1.0,1.0,1.0
