,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.812966629996333,6.0,0.28679738619667866,13.0,0.8411652164537486,20.0,0.9458021501544309,0.9430384804298046,0.9762538810249518
1,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.7798050360591615,32.0,0.26086650496704233,32.0,0.8358599456631544,25.0,0.9452527322404372,0.9427199020660645,0.9729666954377875
2,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.7941663610805525,31.0,0.26627190610457363,31.0,0.8287189381164781,31.0,0.7949215965787599,0.7878106498756233,0.8582557032206382
3,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.7944071629385161,30.0,0.27658794560738187,24.0,0.830024561989722,29.0,0.8017521976716561,0.7952221556739626,0.8568108408360791
4,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.8184036181395916,2.0,0.2820442432596246,21.0,0.8342070720463445,26.0,0.9697656806842481,0.9689022923101689,0.9953441167196028
5,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.8129568512406795,7.0,0.2751781009809676,27.0,0.8339311212001119,27.0,0.9667824899025896,0.9658104293384273,0.9941214808331387
6,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.8070180906979587,10.0,0.26679556386799763,30.0,0.8219479097053857,32.0,0.9858458066048943,0.9856630740534558,0.9992745989591084
7,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.8159289817870675,4.0,0.28682955696978235,12.0,0.8299417964055185,30.0,0.9861056664290805,0.9859180540262769,0.9992546716980568
8,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.7961416697225279,29.0,0.2839956691148461,17.0,0.8607684728115027,10.0,0.955330838679021,0.9532120927141985,0.9802176549214365
9,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.8055378315609338,13.0,0.29344118281858644,7.0,0.8621442493990633,8.0,0.955604062722737,0.9535204139068819,0.9773110700450915
10,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8010866642219778,21.0,0.2831238895805119,18.0,0.8451017763570288,19.0,0.8172665716322166,0.8118779235482959,0.8718090802048477
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.7981292018090698,27.0,0.27504990274212726,28.0,0.8359452294502985,24.0,0.8172814207650273,0.8112662370075133,0.8738045703690419
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8151839628407285,5.0,0.29461681979573606,6.0,0.8679409680130756,1.0,0.978482121644096,0.9779874791957275,0.9982981588899262
