,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.7840068451289575,74.0,0.27190034329739815,70.0,0.8556689815354449,50.0,0.9882884889522453,0.9881419053499292,0.9995231658219913
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8364637574868599,19.0,0.32442779694663926,24.0,0.865965707758299,30.0,0.9610522095509622,0.9597061307797565,0.9890736474775512
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8258287495416209,33.0,0.3235429270166664,26.0,0.8743340061492395,10.0,0.9787523758612497,0.9782908587342714,0.9988396828440436
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8149388827771666,47.0,0.30810680973904037,38.0,0.8691729706732563,20.0,0.98664914468995,0.9864874065386016,0.9992359299598051
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8094963940838529,55.0,0.29702112487526905,47.0,0.863015749979278,37.0,0.9885587431693988,0.9884233831091427,0.9996558510614127
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.7842604816037158,73.0,0.2659419779148437,76.0,0.8496042892175908,62.0,0.9869223687336659,0.9867614086530552,0.9995527512373783
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.837196552988632,18.0,0.33151965685170026,18.0,0.8659072014290377,31.0,0.9615956878118318,0.9603323402559605,0.9883508117398929
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8364631463146314,20.0,0.3321494123792386,16.0,0.8807887706118673,4.0,0.9787553456878119,0.9782802185420245,0.9986644321632344
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8290331255347756,31.0,0.3192309883947037,27.0,0.8722737308451448,15.0,0.986922368733666,0.9867354156033284,0.9993957365193864
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.7904296540765188,69.0,0.2767756680454055,65.0,0.8554412343225476,52.0,0.9877450106913755,0.9876059535339172,0.9994652614363229
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.7802976408751987,76.0,0.2663204412608701,74.0,0.8472107312518131,66.0,0.9888289973865527,0.9886987864091955,0.999552702683995
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8297928126145948,29.0,0.3183197872530065,28.0,0.8570758726208607,46.0,0.9591455808980754,0.9577609031397583,0.9890936273932258
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.847595037281506,7.0,0.34676082526028223,5.0,0.8826365649542562,2.0,0.9792988239486814,0.9788497016741818,0.9989571829136148
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8171672167216721,44.0,0.3017043035041886,41.0,0.871425898620436,16.0,0.9842005226894749,0.9839514931330328,0.9990360099267421
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.7867467302285782,72.0,0.2730837940246729,68.0,0.8581759452448299,44.0,0.9877405559515324,0.9876074989103015,0.9995335522770761
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.7736132502139103,79.0,0.25853568994067483,79.0,0.8442826278479734,70.0,0.9882870040389641,0.9881524257548552,0.9995594030949897
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8060298252047426,59.0,0.27719675638388924,64.0,0.8225182596020348,76.0,0.9272719173200287,0.9245270015416203,0.9662932908844993
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8488283828382837,4.0,0.35130427960615934,4.0,0.8673912016530936,25.0,0.9564222499406035,0.9546941085627674,0.9857749546503461
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8480974208531965,5.0,0.3449576899306442,6.0,0.8669062480573169,27.0,0.9678575671180802,0.9668307976170244,0.9945948232246901
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8186529764087519,42.0,0.3001894019750749,43.0,0.8649969807467155,33.0,0.9869297933000712,0.9867370222166745,0.9993065918461589
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.7946473536242514,66.0,0.2816756899798395,61.0,0.8540783199158689,55.0,0.9871985626039439,0.9870384168243131,0.999501272126866
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8072698936560322,57.0,0.27249534658111163,69.0,0.8117692816152244,80.0,0.9174685198384417,0.9153356184220399,0.9646630948557664
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8480827527197166,6.0,0.3444059682246152,7.0,0.8731910496057648,13.0,0.9648610121168923,0.963783677779726,0.9923278084292949
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8424019068573523,9.0,0.3417296893798113,8.0,0.8699739607616872,18.0,0.9746688643383227,0.9740098287905727,0.9974843374635161
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.808255714460335,56.0,0.2998113026041954,44.0,0.8774880395478469,8.0,0.9855636730814921,0.9853240758185347,0.9993638286117819
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.7798056472313898,77.0,0.2637677870356813,77.0,0.8479658254525158,65.0,0.9882884889522451,0.9881524686018471,0.9995551344103001
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8112223444566679,52.0,0.2776307470043593,63.0,0.82733879615815,74.0,0.9226553219291993,0.9196133968807276,0.9626295830707129
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8428926781567044,8.0,0.3397392099229125,9.0,0.8689900767748353,21.0,0.964599667379425,0.9635402502765217,0.9926578767985268
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8379489060017112,15.0,0.33191263394873516,17.0,0.8674486216987338,24.0,0.974123901164172,0.9734701247608232,0.9963483902252334
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8114759809314265,51.0,0.30071411443151586,42.0,0.8666339211244768,28.0,0.9874688168210974,0.987313638194815,0.9995335522770759
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.7995899034347879,63.0,0.28198210007043456,60.0,0.8532842384941356,56.0,0.9866550843430743,0.9864491357442089,0.9994290362906455
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8203887055372204,40.0,0.3030310152404475,40.0,0.851353167803784,57.0,0.922368733665954,0.9196958029372231,0.964864313658758
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8384366214399217,13.0,0.3391195782368708,10.0,0.880291940746871,5.0,0.9654119149441673,0.9642642766050408,0.9920170482985526
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8376952695269526,17.0,0.32845528319294914,21.0,0.8618245728039909,38.0,0.9722202423378474,0.9714468990675984,0.9965279864558975
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.810971763843051,53.0,0.29339190235016144,50.0,0.869192575583323,19.0,0.9855666429080541,0.9853444043971276,0.9992934094923447
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.7911911746730229,68.0,0.2801529727590796,62.0,0.8613190130069107,39.0,0.9893769303872653,0.9892544083835713,0.9995653104673904
