,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.9183528908446401,2.0,0.4695277347167748,2.0,0.8833160272649095,3.0,0.8371584699453551,0.817994341289398,0.891147648065646
1,"{'kernel': 'linear', 'C': 0.1}",0.9156356191174673,3.0,0.46795880124845424,3.0,0.8763897768569459,5.0,0.8570310643858399,0.8434504766428113,0.8986556915399554
2,"{'kernel': 'linear', 'C': 0.25}",0.9208232489915658,1.0,0.4791556002715923,1.0,0.8853417527599051,1.0,0.8507617605131859,0.8359526319999568,0.8949442354646852
3,"{'kernel': 'linear', 'C': 0.5}",0.9104394328321721,4.0,0.45524569714527524,4.0,0.8718569217150526,10.0,0.8649337728676645,0.852156774952638,0.8996142394448455
4,"{'kernel': 'linear', 'C': 1}",0.9077081041437477,5.0,0.4494143509111771,5.0,0.8688558616576525,11.0,0.8600112853409361,0.8474263306308689,0.9003325033147893
5,"{'kernel': 'linear', 'C': 2}",0.9067283950617286,6.0,0.4456028906673174,6.0,0.8845011546013097,2.0,0.8660251841292468,0.8538649382539744,0.8981308863105516
6,"{'kernel': 'rbf', 'C': 0.01}",0.8899022124434666,9.0,0.3986008739074324,11.0,0.8660322106567824,12.0,0.8090936089332385,0.7930796743215941,0.8645759886308492
7,"{'kernel': 'rbf', 'C': 0.1}",0.8753074196308519,12.0,0.38118611169509853,12.0,0.8734803491131006,8.0,0.8360551793775244,0.8258559195710486,0.8843631486527388
8,"{'kernel': 'rbf', 'C': 0.25}",0.8809962107321845,10.0,0.4042851148650465,9.0,0.8818629828862571,4.0,0.8480384295557138,0.8409912349061333,0.8906302270517429
9,"{'kernel': 'rbf', 'C': 0.5}",0.8805011612272338,11.0,0.4001281511570379,10.0,0.8741635389469102,7.0,0.8616639938227607,0.8526962548109938,0.9062339802940681
10,"{'kernel': 'rbf', 'C': 1}",0.8953483681701503,8.0,0.42500524502568454,8.0,0.8733039664407973,9.0,0.8709239130434782,0.8605170047819959,0.9036380786833004
11,"{'kernel': 'rbf', 'C': 2}",0.8995483437232611,7.0,0.4323516062467765,7.0,0.8742730139950888,6.0,0.8853587550487051,0.8740904346319269,0.9188102657294122
