,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
15,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8364625351424031,46.0,0.3117639179554774,65.0,0.8363722999943015,76.0,0.864114100736517,0.8586299332843307,0.9035303095760898
16,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8448734873487348,23.0,0.32252880630613495,44.0,0.8493745224237432,61.0,0.8820711570444285,0.8770940420738619,0.9304625294781218
17,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8359638186040825,47.0,0.32444930937880273,42.0,0.8608440682762444,40.0,0.8883553100498931,0.8844110747581784,0.9448052082537781
18,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8517919569734751,7.0,0.3488774049052985,9.0,0.8706622104754652,19.0,0.9452542171537184,0.9430261703290551,0.9777894094220819
19,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8369612516807236,43.0,0.31998184126032336,50.0,0.8396695852242114,73.0,0.9566984438108814,0.9550468207798115,0.9815892051810623
20,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8433907835227966,24.0,0.3295714485529346,36.0,0.8551075242705872,48.0,0.8954338916607272,0.8909996711280342,0.9479086663832597
21,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8466073829605183,19.0,0.3372087606064562,16.0,0.8652472120878922,31.0,0.940082264195771,0.9374795948518744,0.9739948735247603
22,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8456221733284439,21.0,0.3470729371331238,10.0,0.8758263712428509,6.0,0.9580541696364933,0.9563958546977377,0.9822656437730928
23,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8268115144847819,66.0,0.3093963186712435,70.0,0.857320216013407,44.0,0.959962283202661,0.9584378357464395,0.988115103497503
24,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8181628162816283,75.0,0.3105263579547775,67.0,0.8534813601177526,53.0,0.961323948681397,0.9600816470676945,0.9894880658623849
25,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8381976530986431,39.0,0.3258508595416431,38.0,0.8581166577950807,42.0,0.8940707412687099,0.8902841881178422,0.9478206101260657
26,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8545177851118446,3.0,0.3543983098306776,4.0,0.865161627184871,32.0,0.9425308861962461,0.9402183945288078,0.9754841342519519
27,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8411661166116611,29.0,0.33421829165701666,20.0,0.8755553378131605,7.0,0.9583303635067713,0.9568421624608844,0.9824946070641456
28,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8354699914435889,48.0,0.3334416478896277,25.0,0.8708879478208276,17.0,0.9618659420289853,0.9603699418362552,0.9886651931768811
29,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8245856252291895,70.0,0.31006644307994197,68.0,0.8538414647571386,51.0,0.959963768115942,0.9584024057436675,0.9891338298591936
30,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8399266593325999,33.0,0.3181418214273475,53.0,0.8406731234976584,71.0,0.8937782133523401,0.8897545203208512,0.9496925309595776
31,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8490826304852707,10.0,0.3434453983052739,14.0,0.8717600846297506,14.0,0.9460798289379898,0.9439021139218606,0.9760248570531947
32,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8290441266348857,62.0,0.32206594260602167,45.0,0.8747950323651,8.0,0.9561505108101687,0.9545754785036094,0.9810840399054515
33,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.828056472313898,64.0,0.3150582507343205,58.0,0.8514872169834534,58.0,0.9605042765502496,0.9589363926753375,0.9879325900067008
34,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8181524263537465,76.0,0.3055882866498069,74.0,0.8521821859523293,55.0,0.9626826443335709,0.9612810912858528,0.9894199328091029
35,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8372014423664588,41.0,0.3245805507867129,40.0,0.850435963985246,60.0,0.8973509147065812,0.8938742922024095,0.9491304080672232
36,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.852051705170517,6.0,0.3495492137239672,8.0,0.8816173767497097,1.0,0.9452571869802803,0.9432356817648448,0.9756507423864343
37,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8488234934604572,11.0,0.35703883674447157,3.0,0.8668700105422934,25.0,0.9585991328106438,0.9570391810265599,0.9821688356913855
38,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8389304486004155,37.0,0.3330938422808897,27.0,0.8537405771776182,52.0,0.9605057614635305,0.9589981815938498,0.9890399269544027
39,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8250861752841951,67.0,0.3131750866508296,62.0,0.851574674956743,57.0,0.9618689118555477,0.9604248368766595,0.9895935407450608
40,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.84165811025547,28.0,0.3202688224352984,49.0,0.8549017844191636,49.0,0.913398372535044,0.9093303576458094,0.9610516956171484
41,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8423854052071874,27.0,0.3338593767909319,21.0,0.8715314923497139,15.0,0.9575092064623426,0.955767817476152,0.9817328756124306
42,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.83670211465591,45.0,0.33363802509055585,23.0,0.8710273078103631,16.0,0.9599607982893799,0.9583329988599125,0.9852947014939053
43,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.825078841217455,68.0,0.3135902488072199,61.0,0.8547568926395623,50.0,0.9602369921596579,0.9587424773976482,0.9891386690571619
44,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8191364136413644,74.0,0.2977169156047462,79.0,0.8412946614745224,70.0,0.9618733665953908,0.9604499403506559,0.9899809632282836
45,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.852302285784134,5.0,0.3442774211793576,12.0,0.8706963223714203,18.0,0.9166681515799476,0.9131389397268075,0.96110154415423
46,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8399266593325997,34.0,0.3327430422394333,28.0,0.8697034016704484,20.0,0.9575106913756237,0.9558986435225518,0.981943513992279
47,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8330008556411197,53.0,0.3228352206606135,43.0,0.8666728808241638,26.0,0.9602369921596579,0.9586364876836658,0.9858933489665175
48,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8213733039970664,73.0,0.30984057654910935,69.0,0.848201867922158,62.0,0.9610522095509622,0.9596607473600475,0.9902572664208478
49,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8146858574746364,80.0,0.2933019787314414,80.0,0.8433882343665818,68.0,0.9605057614635305,0.9590793792636612,0.9895923390818988
50,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.8478431732062095,17.0,0.33484199863066133,19.0,0.8622375710374446,39.0,0.9161142789261107,0.9128702028236957,0.9590728028603586
51,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.8503123090086786,8.0,0.3414702230181049,15.0,0.8691562036993865,22.0,0.956689534331195,0.9550199176085801,0.9828391444297994
52,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8401741840850752,32.0,0.33649257632423996,17.0,0.8722733933039599,12.0,0.9615971727251129,0.960155896604092,0.9864585509636209
53,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8169239701747951,77.0,0.31426937341905736,59.0,0.8577160797821088,43.0,0.9602369921596579,0.9587333116093578,0.9892592765432642
54,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.815193741596382,79.0,0.3029720139365946,76.0,0.8441025168430624,67.0,0.9615956878118318,0.9601390246126875,0.9893481986911763
55,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8458550299474391,20.0,0.32984399444539186,35.0,0.8635354832683182,37.0,0.9084907341411264,0.9045718107686215,0.9611450038863169
56,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8399132135435765,35.0,0.33045113339537424,33.0,0.8689653504665029,23.0,0.9572330125920647,0.9557084926411166,0.9823851669885
57,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8404168194597237,30.0,0.33246053549761456,30.0,0.8790684138510713,3.0,0.9605072463768117,0.9589473228285692,0.9854447406650639
58,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8154327099376605,78.0,0.30689616070303466,72.0,0.8512840973258321,59.0,0.9591426110715136,0.9575872459356509,0.9883716372605857
59,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8231114778144482,72.0,0.30224258132735216,77.0,0.8392288867584131,74.0,0.9605102162033738,0.9589981755657986,0.989816633089775
60,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8233583913946949,71.0,0.3086397438258172,71.0,0.8442584301113287,66.0,0.8858799596103587,0.8818431721401836,0.9334286331291046
61,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8428896222955629,25.0,0.3325423326041111,29.0,0.8626657286745203,38.0,0.9123114160133049,0.9086078074304273,0.9634043107769891
62,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8592274783033857,1.0,0.36297855895651543,1.0,0.8723453632364064,11.0,0.9398090401520551,0.9371196706173706,0.9739614241244098
63,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8307627429409606,59.0,0.3177548807342173,55.0,0.8568252810738635,45.0,0.9624138750296982,0.9609914496349015,0.98676263092497
64,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.837706881799291,40.0,0.3207519578470121,48.0,0.8593125775454329,41.0,0.960235507246377,0.9586254327175723,0.9893109458542687
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.8322643931059772,58.0,0.31824366799495685,52.0,0.8523055908476314,54.0,0.8867085412211926,0.8830358887361983,0.9289952877764055
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8453740374037404,22.0,0.33206580181621936,32.0,0.867733670777384,24.0,0.9251024590163934,0.9216584571428645,0.9663424555729752
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8386994254981055,38.0,0.33374688081497134,22.0,0.8780229629996581,5.0,0.9474325849370399,0.9453274675120301,0.9751986463997631
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8300378926781565,60.0,0.31860140975025375,51.0,0.8563326312152906,47.0,0.9621406509859824,0.9607729325257454,0.9867041479117427
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8327576090942428,54.0,0.3249617083115156,39.0,0.8648326588985246,34.0,0.9596905440722262,0.9581509722668751,0.9881328499134469
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.84833822271116,15.0,0.32997746763610963,34.0,0.8517822603570909,56.0,0.8845272036113091,0.8792150504625436,0.934592951815894
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8483425009167582,14.0,0.35130492482407816,6.0,0.8661649420497637,28.0,0.9207486932763127,0.9177733378124314,0.9663075656232888
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8535423542354236,4.0,0.3505455927483196,7.0,0.8798305794181793,2.0,0.9436222974578286,0.9415010708063741,0.9753094702688818
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8404149859430389,31.0,0.33232279172617174,31.0,0.8662845821871503,27.0,0.9607804704205274,0.9593464510029982,0.9871928736997184
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8324960273805158,56.0,0.31793253196941096,54.0,0.834808283892049,78.0,0.9610507246376813,0.9595804085427634,0.9890188748071556
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8493258770321477,9.0,0.3334217368527352,26.0,0.8427679963684778,69.0,0.8785385483487763,0.8726099679317855,0.9311274607419128
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.848579635741352,13.0,0.34433084442077344,11.0,0.8640400442025158,35.0,0.9212951413637442,0.9180909063063474,0.9659507887038042
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8485894144970052,12.0,0.34372263099960954,13.0,0.8729041873562415,10.0,0.9449780232834402,0.9428804345968951,0.9768171409308227
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.8300372815059281,61.0,0.3216904138070194,46.0,0.8637699133110054,36.0,0.9602369921596579,0.9588039813266269,0.9869807788065696
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.833001466813348,52.0,0.3173530980540462,56.0,0.8564169922279726,46.0,0.9618703967688287,0.9603836832183117,0.9891344448687155
