,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
65,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.01}",0.824595403984843,38.0,0.30510737458250575,47.0,0.8455262671797941,71.0,0.9180164528391543,0.9145260492127241,0.9607037757873236
66,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.05}",0.8419038014912603,9.0,0.3282028381730347,23.0,0.8788362875067346,20.0,0.9594128652886671,0.9581357146592655,0.9856764796132449
67,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.1}",0.8490752964185309,2.0,0.3483028707581137,3.0,0.8853705862240456,4.0,0.9659494535519124,0.9649150166418672,0.9934724022710444
68,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 0.5}",0.8240936315853808,39.0,0.31311154386002715,36.0,0.8764387308516204,25.0,0.9735848776431457,0.9729519795143048,0.9969261919355514
69,"{'n_estimators': 50, 'max_depth': 100, 'learning_rate': 1}",0.8141975308641977,60.0,0.29445881513216665,62.0,0.8596601397371938,57.0,0.9757587906866239,0.9752482250672971,0.9977199444978998
70,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.01}",0.8151876298740985,57.0,0.2822194222695085,76.0,0.83704886285046,76.0,0.9204903183654075,0.9180492233173208,0.96076471870634
71,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.05}",0.8367076152059649,18.0,0.335023676155655,11.0,0.8743854556822186,30.0,0.9569716678545973,0.9555060324290258,0.9878879326685917
72,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.1}",0.8337379293484904,23.0,0.3287321596750613,22.0,0.8840051617089395,8.0,0.9667706105963412,0.965851813319589,0.9934190417059046
73,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 0.5}",0.8159369270260359,55.0,0.30879511839260887,39.0,0.8777671343028617,22.0,0.9724934663815633,0.9718383930863018,0.9967802474771503
74,"{'n_estimators': 50, 'max_depth': 200, 'learning_rate': 1}",0.8095037281505928,66.0,0.29636578734393104,60.0,0.8563886161038067,59.0,0.9757558208600617,0.9752275108619589,0.9970837771668218
75,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.01}",0.8161630607505197,54.0,0.28882195016275836,73.0,0.8392510333455073,74.0,0.9120218579234972,0.9093289557832545,0.9615597295995141
76,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.05}",0.8359803202542476,20.0,0.33738617736507476,9.0,0.8843017916070911,7.0,0.9613313732478023,0.9603017048936296,0.9879726711112602
77,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.1}",0.8364686468646865,19.0,0.3287647237438917,21.0,0.8808695117584131,14.0,0.9681322760750772,0.9671816772408208,0.9929163485957018
78,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 0.5}",0.825821415474881,35.0,0.32062635747324614,28.0,0.8779502993674624,21.0,0.9743941553813256,0.9738448379939191,0.997089097841483
79,"{'n_estimators': 50, 'max_depth': 50, 'learning_rate': 1}",0.8028260603838161,76.0,0.28127625001413514,78.0,0.8463226272068878,69.0,0.9749465431218816,0.9744100160074091,0.9973027343155761
