,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.9044963940838529,1.0,0.39591456468896374,1.0,0.8377719173504913,7.0,0.9569701829413162,0.9550187048025908,0.9826120382946331
1,"{'kernel': 'linear', 'C': 0.1}",0.8503171983865053,8.0,0.29663065227811114,8.0,0.7918365721098056,8.0,0.9820206699928725,0.9816831504013142,0.9971108095385948
2,"{'kernel': 'linear', 'C': 0.25}",0.8211233345556778,9.0,0.25455168243678566,9.0,0.7573367280101226,10.0,0.9855636730814921,0.985342741792236,0.9974937528509347
3,"{'kernel': 'linear', 'C': 0.5}",0.8137110377704436,10.0,0.24872296108772268,10.0,0.7616966366004082,9.0,0.9882899738655262,0.988138835846655,0.9981386112817228
4,"{'kernel': 'linear', 'C': 1}",0.7884757364625352,11.0,0.22247562551659877,11.0,0.7353738531694226,11.0,0.992918448562604,0.9928600500053506,0.9994801188598113
5,"{'kernel': 'linear', 'C': 2}",0.7622472802835839,12.0,0.2139687021682803,12.0,0.7178609998925048,12.0,0.9972751841292469,0.997266233822167,0.9993324426640727
6,"{'kernel': 'rbf', 'C': 0.01}",0.888918225155849,2.0,0.37030285303897414,4.0,0.8761905992270712,6.0,0.8148134948918984,0.7954714343143162,0.8911141056597682
7,"{'kernel': 'rbf', 'C': 0.1}",0.8688754430998653,6.0,0.35995462379586346,7.0,0.876590134666791,5.0,0.8559218341648848,0.8473207150737709,0.9100472823606809
8,"{'kernel': 'rbf', 'C': 0.25}",0.8686285295196186,7.0,0.36632513513492637,6.0,0.8829808869125326,4.0,0.8660192444761223,0.8605677196224887,0.9195776376642678
9,"{'kernel': 'rbf', 'C': 0.5}",0.8720975430876422,5.0,0.3672410759815269,5.0,0.883355048482894,3.0,0.8889062128771679,0.8828306394598998,0.9348594956461171
10,"{'kernel': 'rbf', 'C': 1}",0.8809968219044124,4.0,0.38653782216948307,3.0,0.8879002331867255,2.0,0.9240229270610596,0.9195304803149854,0.953561888193855
11,"{'kernel': 'rbf', 'C': 2}",0.8864490893533798,3.0,0.3952002669835296,2.0,0.8901922228244541,1.0,0.943077334283678,0.9396081553115033,0.9681176532601258
