,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.8208672533920058,8.0,0.29897954801977816,13.0,0.8519813505662274,19.0,0.9449869327631267,0.9421313725190534,0.9764924417896355
1,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.8092482581591494,19.0,0.29305358720622826,19.0,0.8490429242301794,21.0,0.9498901164172011,0.9475521833178643,0.9738501104879204
2,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.7926726561545043,31.0,0.2693660610329747,32.0,0.8256763985375482,32.0,0.8066657757186981,0.8018137749352914,0.8661762509475363
3,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.8070303141425252,20.0,0.28775801867780515,23.0,0.8500524880589746,20.0,0.8058134354953671,0.8001480914286276,0.8646439638525608
4,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.8134635130179684,13.0,0.284454593131275,24.0,0.846597424585043,23.0,0.9678605369446425,0.9670449279636477,0.9945247075528737
5,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.8065315976042049,21.0,0.282707139779118,26.0,0.8429281948718346,24.0,0.9730280351627465,0.9724185036371719,0.9956058497518384
6,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.8146803569245813,12.0,0.2894976076487149,20.0,0.829419648523302,31.0,0.9790330244713707,0.9788008424262122,0.9969985329928186
7,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.8038002689157805,26.0,0.2821271030777398,27.0,0.8355277403811284,30.0,0.9776669042527916,0.9773499931341995,0.9972293574527985
8,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.8255769465835472,3.0,0.31447854954063076,5.0,0.8665534236227671,6.0,0.9531554407222618,0.9508326241360461,0.9788812859758961
9,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.8166709448722649,10.0,0.3052315400987712,8.0,0.8579172664700672,15.0,0.9539721430268472,0.951733076967731,0.9787801565989758
10,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8052970297029702,22.0,0.29318308809467447,18.0,0.8481839466707592,22.0,0.8257172131147541,0.8212961324484984,0.8777126005274649
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8035472436132501,27.0,0.28281984190630893,25.0,0.8381670097121201,29.0,0.8156391066761699,0.813126794424449,0.8701425094013464
