,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.8619435276861018,2.0,0.3484095306968597,8.0,0.8642441044425277,26.0,0.9313717628890472,0.9273761994606682,0.9681361076911184
1,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.8545251191785846,7.0,0.34627294861499414,9.0,0.8651757593948155,25.0,0.9359987526728437,0.9321782141082442,0.9691858072306111
2,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.8532862730717516,8.0,0.343389466413873,11.0,0.8538102369361038,31.0,0.8224296151104775,0.8123603066918668,0.8809671864205362
3,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.8334965163182986,29.0,0.32515768160609354,27.0,0.8564054259785943,30.0,0.8208095747208363,0.8142600951692943,0.8788381371001204
4,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.8391846962474026,25.0,0.3376001663859882,16.0,0.8666893531577665,23.0,0.9520699691138038,0.9502168604285096,0.9782457052543592
5,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.8495770688179929,11.0,0.33266653567859317,22.0,0.8608700273788802,28.0,0.9496154074602045,0.9474069288935649,0.9768657067942377
6,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.8438803324776922,18.0,0.32458598138023775,29.0,0.8531438691188507,32.0,0.9512443573295322,0.9490859445804871,0.9783079998184236
7,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.8470969319154138,13.0,0.34372164139614686,10.0,0.8722592457144411,15.0,0.9504321097647896,0.9484106834180551,0.976828267813978
8,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.8582379904657133,6.0,0.3642908761896177,4.0,0.8840012496308901,1.0,0.941993347588501,0.9384167012419156,0.9700754535628633
9,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.8594688913335778,5.0,0.3669798258681248,1.0,0.877613387935679,9.0,0.9455304110239963,0.9424588341148177,0.9715160430732949
10,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8332453245324534,30.0,0.3249339005844186,28.0,0.8669357897913299,22.0,0.8355280351627465,0.8287410253208563,0.8870569507742886
11,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8386945361202788,26.0,0.3272406581487427,25.0,0.8623883013891479,27.0,0.8256993941553812,0.8202995381514642,0.8774592877367373
12,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.8394242757609094,24.0,0.33467879116598687,18.0,0.8779748540721227,8.0,0.9607775005939654,0.9592767530065679,0.9794588003789553
13,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8527900012223444,9.0,0.3598625447225078,6.0,0.8810685153562623,3.0,0.9599607982893799,0.9583765891970024,0.9789052270274002
14,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.8520474269649186,10.0,0.35232920230726084,7.0,0.8794813133314683,5.0,0.9621421358992635,0.9607735532830525,0.9803763974078248
15,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8399272705048283,22.0,0.32903626427953037,24.0,0.8726162987224917,14.0,0.9621406509859824,0.9606967871486098,0.980344007979428
16,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8616935582447134,3.0,0.3664635231615687,2.0,0.8699297857673857,17.0,0.9438955215015443,0.9406061241525159,0.9703192378513421
17,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8626916024935827,1.0,0.3654839541547875,3.0,0.875248279754134,12.0,0.9471653005464482,0.9442103282512321,0.9734148223066474
18,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8471048771543822,12.0,0.3414549001112356,12.0,0.8699728566701378,16.0,0.8284212401995722,0.8221618649342446,0.8856350867735483
19,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8438937782667155,16.0,0.34017398247740005,13.0,0.8689952605008496,19.0,0.8232581967213115,0.8176011351784117,0.8789965840326713
20,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8401705170517053,21.0,0.3331640422446187,20.0,0.8748916039503815,13.0,0.9615986576383939,0.9601540380727516,0.9795416290111145
21,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8384457890233467,27.0,0.32561490861881726,26.0,0.8827587014393986,2.0,0.960235507246377,0.958657226118134,0.9785990350159274
22,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8419050238357169,20.0,0.3336690637411693,19.0,0.8791140547616457,6.0,0.9618674269422665,0.9604024069295557,0.9805692891953319
23,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8394297763109643,23.0,0.3322558426960645,23.0,0.876290391619006,11.0,0.9615927179852697,0.9601202207129065,0.9811343496776246
24,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8599645520107566,4.0,0.3598743648139391,5.0,0.8787716115397964,7.0,0.941717153718223,0.9383518043046326,0.9701072076519385
25,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8463513017968463,14.0,0.3389782112843519,15.0,0.8810016085415888,4.0,0.9466173675457352,0.9437907330358547,0.9725389207272077
26,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8461068329055127,15.0,0.33530266485622845,17.0,0.8652654287890092,24.0,0.8279000356379187,0.8215532620698667,0.8837819763409744
27,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.830023835716905,32.0,0.30694863869017475,32.0,0.8586590290081437,29.0,0.8257409717272512,0.8189509866002677,0.8819112773240271
28,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8438888888888888,17.0,0.3328652376932296,21.0,0.8763070485075014,10.0,0.9618689118555477,0.9603869584640685,0.9801682555803246
29,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8438748319276371,19.0,0.3400453521018975,14.0,0.8681635355472149,21.0,0.9615971727251129,0.9602180945620903,0.9810577925020917
