,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
0,"{'kernel': 'linear', 'C': 0.01}",0.9287452634152304,1.0,0.4771947257023398,1.0,0.8598158935435578,8.0,0.797117783321454,0.7612187052909629,0.8636297448412369
1,"{'kernel': 'linear', 'C': 0.1}",0.8978150592837061,8.0,0.41649352398867256,8.0,0.8632768716780118,3.0,0.8238105844618673,0.8058804827107722,0.8627806165939939
2,"{'kernel': 'linear', 'C': 0.25}",0.9002884732917739,3.0,0.4215266782929632,5.0,0.8628404025951657,5.0,0.816167735804229,0.7977619451838315,0.8590165888027392
3,"{'kernel': 'linear', 'C': 0.5}",0.8997952573035082,5.0,0.428256647710873,3.0,0.8597988141214928,9.0,0.8213426585887385,0.8027966413410919,0.8631150225751976
4,"{'kernel': 'linear', 'C': 1}",0.8891602493582692,12.0,0.39919850965657677,12.0,0.8593522163747462,10.0,0.8273431931575195,0.8109645565503506,0.8660603249160307
5,"{'kernel': 'linear', 'C': 2}",0.8980607505194964,7.0,0.4206708832790304,6.0,0.8628701442636453,4.0,0.8161900095034451,0.7986067852893348,0.8573107500866748
6,"{'kernel': 'rbf', 'C': 0.01}",0.9114252536364746,2.0,0.4419519243274316,2.0,0.858456487298738,11.0,0.806643502019482,0.7811356134050766,0.8569880013273975
7,"{'kernel': 'rbf', 'C': 0.1}",0.8973224544676691,9.0,0.4074946670513815,11.0,0.8644617229915248,2.0,0.8093727726300785,0.7889102552443975,0.8632566052992827
8,"{'kernel': 'rbf', 'C': 0.25}",0.8973200097787558,10.0,0.41834009899585245,7.0,0.862122259845518,6.0,0.8150748396293658,0.7964241985580081,0.8694959437524586
9,"{'kernel': 'rbf', 'C': 0.5}",0.8963323554577679,11.0,0.41432020015612175,10.0,0.8644964881146648,1.0,0.8197300427655024,0.801576527761277,0.8722796024430277
10,"{'kernel': 'rbf', 'C': 1}",0.8988076029825205,6.0,0.4153750607157486,9.0,0.8605845533383066,7.0,0.8183609527203611,0.7995072013616257,0.8735986822828741
11,"{'kernel': 'rbf', 'C': 2}",0.8997977019924214,4.0,0.42155715544538763,4.0,0.8549820593217706,12.0,0.8257127583749109,0.8080875074204024,0.8785753440518318
